reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-01-10,pct wk covid lab det,3,ca,2026-01-31,quantile,0.75,4
2026-01-10,pct wk covid lab det,3,ca,2026-01-31,quantile,0.9,5
2026-01-10,pct wk covid lab det,3,ca,2026-01-31,quantile,0.975,5
2026-01-10,pct wk flu lab det,-1,ca,2026-01-03,quantile,0.025,3
2026-01-10,pct wk flu lab det,-1,ca,2026-01-03,quantile,0.1,6
2026-01-10,pct wk flu lab det,-1,ca,2026-01-03,quantile,0.25,13
2026-01-10,pct wk flu lab det,-1,ca,2026-01-03,quantile,0.5,27
2026-01-10,pct wk flu lab det,-1,ca,2026-01-03,quantile,0.75,41
2026-01-10,pct wk flu lab det,-1,ca,2026-01-03,quantile,0.9,48
2026-01-10,pct wk flu lab det,-1,ca,2026-01-03,quantile,0.975,51
2026-01-10,pct wk flu lab det,0,ca,2026-01-10,quantile,0.025,1
2026-01-10,pct wk flu lab det,0,ca,2026-01-10,quantile,0.1,4
2026-01-10,pct wk flu lab det,0,ca,2026-01-10,quantile,0.25,11
2026-01-10,pct wk flu lab det,0,ca,2026-01-10,quantile,0.5,25
2026-01-10,pct wk flu lab det,0,ca,2026-01-10,quantile,0.75,39
2026-01-10,pct wk flu lab det,0,ca,2026-01-10,quantile,0.9,46
2026-01-10,pct wk flu lab det,0,ca,2026-01-10,quantile,0.975,49
2026-01-10,pct wk flu lab det,1,ca,2026-01-17,quantile,0.025,0
2026-01-10,pct wk flu lab det,1,ca,2026-01-17,quantile,0.1,3
2026-01-10,pct wk flu lab det,1,ca,2026-01-17,quantile,0.25,10
2026-01-10,pct wk flu lab det,1,ca,2026-01-17,quantile,0.5,24
2026-01-10,pct wk flu lab det,1,ca,2026-01-17,quantile,0.75,38
2026-01-10,pct wk flu lab det,1,ca,2026-01-17,quantile,0.9,46
2026-01-10,pct wk flu lab det,1,ca,2026-01-17,quantile,0.975,49
2026-01-10,pct wk flu lab det,2,ca,2026-01-24,quantile,0.025,0
2026-01-10,pct wk flu lab det,2,ca,2026-01-24,quantile,0.1,3
2026-01-10,pct wk flu lab det,2,ca,2026-01-24,quantile,0.25,10
2026-01-10,pct wk flu lab det,2,ca,2026-01-24,quantile,0.5,25
2026-01-10,pct wk flu lab det,2,ca,2026-01-24,quantile,0.75,39
2026-01-10,pct wk flu lab det,2,ca,2026-01-24,quantile,0.9,46
2026-01-10,pct wk flu lab det,2,ca,2026-01-24,quantile,0.975,49
2026-01-10,pct wk flu lab det,3,ca,2026-01-31,quantile,0.025,2
2026-01-10,pct wk flu lab det,3,ca,2026-01-31,quantile,0.1,5
2026-01-10,pct wk flu lab det,3,ca,2026-01-31,quantile,0.25,11
2026-01-10,pct wk flu lab det,3,ca,2026-01-31,quantile,0.5,25
2026-01-10,pct wk flu lab det,3,ca,2026-01-31,quantile,0.75,39
2026-01-10,pct wk flu lab det,3,ca,2026-01-31,quantile,0.9,45
2026-01-10,pct wk flu lab det,3,ca,2026-01-31,quantile,0.975,48
2026-01-10,pct wk rsv lab det,-1,ca,2026-01-03,quantile,0.025,0
2026-01-10,pct wk rsv lab det,-1,ca,2026-01-03,quantile,0.1,0
2026-01-10,pct wk rsv lab det,-1,ca,2026-01-03,quantile,0.25,1
2026-01-10,pct wk rsv lab det,-1,ca,2026-01-03,quantile,0.5,3
2026-01-10,pct wk rsv lab det,-1,ca,2026-01-03,quantile,0.75,5
2026-01-10,pct wk rsv lab det,-1,ca,2026-01-03,quantile,0.9,6
2026-01-10,pct wk rsv lab det,-1,ca,2026-01-03,quantile,0.975,6
2026-01-10,pct wk rsv lab det,0,ca,2026-01-10,quantile,0.025,0
2026-01-10,pct wk rsv lab det,0,ca,2026-01-10,quantile,0.1,0
2026-01-10,pct wk rsv lab det,0,ca,2026-01-10,quantile,0.25,1
2026-01-10,pct wk rsv lab det,0,ca,2026-01-10,quantile,0.5,3
2026-01-10,pct wk rsv lab det,0,ca,2026-01-10,quantile,0.75,5
2026-01-10,pct wk rsv lab det,0,ca,2026-01-10,quantile,0.9,5
2026-01-10,pct wk rsv lab det,0,ca,2026-01-10,quantile,0.975,6
2026-01-10,pct wk rsv lab det,1,ca,2026-01-17,quantile,0.025,0
2026-01-10,pct wk rsv lab det,1,ca,2026-01-17,quantile,0.1,0
2026-01-10,pct wk rsv lab det,1,ca,2026-01-17,quantile,0.25,1
2026-01-10,pct wk rsv lab det,1,ca,2026-01-17,quantile,0.5,3
2026-01-10,pct wk rsv lab det,1,ca,2026-01-17,quantile,0.75,4
2026-01-10,pct wk rsv lab det,1,ca,2026-01-17,quantile,0.9,5
2026-01-10,pct wk rsv lab det,1,ca,2026-01-17,quantile,0.975,6
2026-01-10,pct wk rsv lab det,2,ca,2026-01-24,quantile,0.025,0
2026-01-10,pct wk rsv lab det,2,ca,2026-01-24,quantile,0.1,0
2026-01-10,pct wk rsv lab det,2,ca,2026-01-24,quantile,0.25,1
2026-01-10,pct wk rsv lab det,2,ca,2026-01-24,quantile,0.5,3
2026-01-10,pct wk rsv lab det,2,ca,2026-01-24,quantile,0.75,5
2026-01-10,pct wk rsv lab det,2,ca,2026-01-24,quantile,0.9,5
2026-01-10,pct wk rsv lab det,2,ca,2026-01-24,quantile,0.975,6
2026-01-10,pct wk rsv lab det,3,ca,2026-01-31,quantile,0.025,0
2026-01-10,pct wk rsv lab det,3,ca,2026-01-31,quantile,0.1,0
2026-01-10,pct wk rsv lab det,3,ca,2026-01-31,quantile,0.25,1
2026-01-10,pct wk rsv lab det,3,ca,2026-01-31,quantile,0.5,3
2026-01-10,pct wk rsv lab det,3,ca,2026-01-31,quantile,0.75,5
2026-01-10,pct wk rsv lab det,3,ca,2026-01-31,quantile,0.9,5
2026-01-10,pct wk rsv lab det,3,ca,2026-01-31,quantile,0.975,6
2026-01-10,pct wk covid lab det,-1,mb,2026-01-03,quantile,0.025,0
2026-01-10,pct wk covid lab det,-1,mb,2026-01-03,quantile,0.1,0
2026-01-10,pct wk covid lab det,-1,mb,2026-01-03,quantile,0.25,1
2026-01-10,pct wk covid lab det,-1,mb,2026-01-03,quantile,0.5,4
2026-01-10,pct wk covid lab det,-1,mb,2026-01-03,quantile,0.75,6
2026-01-10,pct wk covid lab det,-1,mb,2026-01-03,quantile,0.9,7
2026-01-10,pct wk covid lab det,-1,mb,2026-01-03,quantile,0.975,8
2026-01-10,pct wk covid lab det,0,mb,2026-01-10,quantile,0.025,0
2026-01-10,pct wk covid lab det,0,mb,2026-01-10,quantile,0.1,0
2026-01-10,pct wk covid lab det,0,mb,2026-01-10,quantile,0.25,1
2026-01-10,pct wk covid lab det,0,mb,2026-01-10,quantile,0.5,3
2026-01-10,pct wk covid lab det,0,mb,2026-01-10,quantile,0.75,5
2026-01-10,pct wk covid lab det,0,mb,2026-01-10,quantile,0.9,6
2026-01-10,pct wk covid lab det,0,mb,2026-01-10,quantile,0.975,6
2026-01-10,pct wk covid lab det,1,mb,2026-01-17,quantile,0.025,0
2026-01-10,pct wk covid lab det,1,mb,2026-01-17,quantile,0.1,0
2026-01-10,pct wk covid lab det,1,mb,2026-01-17,quantile,0.25,1
2026-01-10,pct wk covid lab det,1,mb,2026-01-17,quantile,0.5,2
2026-01-10,pct wk covid lab det,1,mb,2026-01-17,quantile,0.75,4
2026-01-10,pct wk covid lab det,1,mb,2026-01-17,quantile,0.9,5
2026-01-10,pct wk covid lab det,1,mb,2026-01-17,quantile,0.975,5
2026-01-10,pct wk covid lab det,2,mb,2026-01-24,quantile,0.025,0
2026-01-10,pct wk covid lab det,2,mb,2026-01-24,quantile,0.1,0
2026-01-10,pct wk covid lab det,2,mb,2026-01-24,quantile,0.25,1
2026-01-10,pct wk covid lab det,2,mb,2026-01-24,quantile,0.5,2
2026-01-10,pct wk covid lab det,2,mb,2026-01-24,quantile,0.75,4
2026-01-10,pct wk covid lab det,2,mb,2026-01-24,quantile,0.9,5
2026-01-10,pct wk covid lab det,2,mb,2026-01-24,quantile,0.975,5
2026-01-10,pct wk covid lab det,3,mb,2026-01-31,quantile,0.025,0
2026-01-10,pct wk covid lab det,3,mb,2026-01-31,quantile,0.1,0
2026-01-10,pct wk covid lab det,3,mb,2026-01-31,quantile,0.25,1
2026-01-10,pct wk covid lab det,3,mb,2026-01-31,quantile,0.5,2
2026-01-10,pct wk covid lab det,3,mb,2026-01-31,quantile,0.75,4
2026-01-10,pct wk covid lab det,3,mb,2026-01-31,quantile,0.9,5
2026-01-10,pct wk covid lab det,3,mb,2026-01-31,quantile,0.975,5
2026-01-10,pct wk flu lab det,-1,mb,2026-01-03,quantile,0.025,0
2026-01-10,pct wk flu lab det,-1,mb,2026-01-03,quantile,0.1,1
2026-01-10,pct wk flu lab det,-1,mb,2026-01-03,quantile,0.25,5
2026-01-10,pct wk flu lab det,-1,mb,2026-01-03,quantile,0.5,12
2026-01-10,pct wk flu lab det,-1,mb,2026-01-03,quantile,0.75,20
2026-01-10,pct wk flu lab det,-1,mb,2026-01-03,quantile,0.9,23
2026-01-10,pct wk flu lab det,-1,mb,2026-01-03,quantile,0.975,25
2026-01-10,pct wk flu lab det,0,mb,2026-01-10,quantile,0.025,0
2026-01-10,pct wk flu lab det,0,mb,2026-01-10,quantile,0.1,1
2026-01-10,pct wk flu lab det,0,mb,2026-01-10,quantile,0.25,5
2026-01-10,pct wk flu lab det,0,mb,2026-01-10,quantile,0.5,13
2026-01-10,pct wk flu lab det,0,mb,2026-01-10,quantile,0.75,20
2026-01-10,pct wk flu lab det,0,mb,2026-01-10,quantile,0.9,24
2026-01-10,pct wk flu lab det,0,mb,2026-01-10,quantile,0.975,26
2026-01-10,pct wk flu lab det,1,mb,2026-01-17,quantile,0.025,0
2026-01-10,pct wk flu lab det,1,mb,2026-01-17,quantile,0.1,1
2026-01-10,pct wk flu lab det,1,mb,2026-01-17,quantile,0.25,5
2026-01-10,pct wk flu lab det,1,mb,2026-01-17,quantile,0.5,13
2026-01-10,pct wk flu lab det,1,mb,2026-01-17,quantile,0.75,21
2026-01-10,pct wk flu lab det,1,mb,2026-01-17,quantile,0.9,24
2026-01-10,pct wk flu lab det,1,mb,2026-01-17,quantile,0.975,26
2026-01-10,pct wk flu lab det,2,mb,2026-01-24,quantile,0.025,0
2026-01-10,pct wk flu lab det,2,mb,2026-01-24,quantile,0.1,1
2026-01-10,pct wk flu lab det,2,mb,2026-01-24,quantile,0.25,5
2026-01-10,pct wk flu lab det,2,mb,2026-01-24,quantile,0.5,12
2026-01-10,pct wk flu lab det,2,mb,2026-01-24,quantile,0.75,20
2026-01-10,pct wk flu lab det,2,mb,2026-01-24,quantile,0.9,24
2026-01-10,pct wk flu lab det,2,mb,2026-01-24,quantile,0.975,25
2026-01-10,pct wk flu lab det,3,mb,2026-01-31,quantile,0.025,0
2026-01-10,pct wk flu lab det,3,mb,2026-01-31,quantile,0.1,1
2026-01-10,pct wk flu lab det,3,mb,2026-01-31,quantile,0.25,5
2026-01-10,pct wk flu lab det,3,mb,2026-01-31,quantile,0.5,12
2026-01-10,pct wk flu lab det,3,mb,2026-01-31,quantile,0.75,19
2026-01-10,pct wk flu lab det,3,mb,2026-01-31,quantile,0.9,23
2026-01-10,pct wk flu lab det,3,mb,2026-01-31,quantile,0.975,24
2026-01-10,pct wk rsv lab det,-1,mb,2026-01-03,quantile,0.025,0
2026-01-10,pct wk rsv lab det,-1,mb,2026-01-03,quantile,0.1,0
2026-01-10,pct wk rsv lab det,-1,mb,2026-01-03,quantile,0.25,0
2026-01-10,pct wk rsv lab det,-1,mb,2026-01-03,quantile,0.5,1
2026-01-10,pct wk rsv lab det,-1,mb,2026-01-03,quantile,0.75,1
2026-01-10,pct wk rsv lab det,-1,mb,2026-01-03,quantile,0.9,1
2026-01-10,pct wk rsv lab det,-1,mb,2026-01-03,quantile,0.975,2
2026-01-10,pct wk rsv lab det,0,mb,2026-01-10,quantile,0.025,0
2026-01-10,pct wk rsv lab det,0,mb,2026-01-10,quantile,0.1,0
2026-01-10,pct wk rsv lab det,0,mb,2026-01-10,quantile,0.25,0
2026-01-10,pct wk rsv lab det,0,mb,2026-01-10,quantile,0.5,1
2026-01-10,pct wk rsv lab det,0,mb,2026-01-10,quantile,0.75,1
2026-01-10,pct wk rsv lab det,0,mb,2026-01-10,quantile,0.9,2
2026-01-10,pct wk rsv lab det,0,mb,2026-01-10,quantile,0.975,2
2026-01-10,pct wk rsv lab det,1,mb,2026-01-17,quantile,0.025,0
2026-01-10,pct wk rsv lab det,1,mb,2026-01-17,quantile,0.1,0
2026-01-10,pct wk rsv lab det,1,mb,2026-01-17,quantile,0.25,0
2026-01-10,pct wk rsv lab det,1,mb,2026-01-17,quantile,0.5,1
2026-01-10,pct wk rsv lab det,1,mb,2026-01-17,quantile,0.75,1
2026-01-10,pct wk rsv lab det,1,mb,2026-01-17,quantile,0.9,2
2026-01-10,pct wk rsv lab det,1,mb,2026-01-17,quantile,0.975,2
2026-01-10,pct wk rsv lab det,2,mb,2026-01-24,quantile,0.025,0
2026-01-10,pct wk rsv lab det,2,mb,2026-01-24,quantile,0.1,0
2026-01-10,pct wk rsv lab det,2,mb,2026-01-24,quantile,0.25,0
2026-01-10,pct wk rsv lab det,2,mb,2026-01-24,quantile,0.5,1
2026-01-10,pct wk rsv lab det,2,mb,2026-01-24,quantile,0.75,1
2026-01-10,pct wk rsv lab det,2,mb,2026-01-24,quantile,0.9,2
2026-01-10,pct wk rsv lab det,2,mb,2026-01-24,quantile,0.975,2
2026-01-10,pct wk rsv lab det,3,mb,2026-01-31,quantile,0.025,0
2026-01-10,pct wk rsv lab det,3,mb,2026-01-31,quantile,0.1,0
2026-01-10,pct wk rsv lab det,3,mb,2026-01-31,quantile,0.25,0
2026-01-10,pct wk rsv lab det,3,mb,2026-01-31,quantile,0.5,1
2026-01-10,pct wk rsv lab det,3,mb,2026-01-31,quantile,0.75,1
2026-01-10,pct wk rsv lab det,3,mb,2026-01-31,quantile,0.9,2
2026-01-10,pct wk rsv lab det,3,mb,2026-01-31,quantile,0.975,2
2026-01-10,pct wk covid lab det,-1,nb,2026-01-03,quantile,0.025,0
2026-01-10,pct wk covid lab det,-1,nb,2026-01-03,quantile,0.1,1
2026-01-10,pct wk covid lab det,-1,nb,2026-01-03,quantile,0.25,3
2026-01-10,pct wk covid lab det,-1,nb,2026-01-03,quantile,0.5,8
2026-01-10,pct wk covid lab det,-1,nb,2026-01-03,quantile,0.75,13
2026-01-10,pct wk covid lab det,-1,nb,2026-01-03,quantile,0.9,15
2026-01-10,pct wk covid lab det,-1,nb,2026-01-03,quantile,0.975,16
2026-01-10,pct wk covid lab det,0,nb,2026-01-10,quantile,0.025,0
2026-01-10,pct wk covid lab det,0,nb,2026-01-10,quantile,0.1,0
2026-01-10,pct wk covid lab det,0,nb,2026-01-10,quantile,0.25,3
2026-01-10,pct wk covid lab det,0,nb,2026-01-10,quantile,0.5,7
2026-01-10,pct wk covid lab det,0,nb,2026-01-10,quantile,0.75,11
2026-01-10,pct wk covid lab det,0,nb,2026-01-10,quantile,0.9,13
2026-01-10,pct wk covid lab det,0,nb,2026-01-10,quantile,0.975,14
2026-01-10,pct wk covid lab det,1,nb,2026-01-17,quantile,0.025,0
2026-01-10,pct wk covid lab det,1,nb,2026-01-17,quantile,0.1,0
2026-01-10,pct wk covid lab det,1,nb,2026-01-17,quantile,0.25,2
2026-01-10,pct wk covid lab det,1,nb,2026-01-17,quantile,0.5,6
2026-01-10,pct wk covid lab det,1,nb,2026-01-17,quantile,0.75,10
2026-01-10,pct wk covid lab det,1,nb,2026-01-17,quantile,0.9,12
2026-01-10,pct wk covid lab det,1,nb,2026-01-17,quantile,0.975,13
2026-01-10,pct wk covid lab det,2,nb,2026-01-24,quantile,0.025,0
2026-01-10,pct wk covid lab det,2,nb,2026-01-24,quantile,0.1,0
2026-01-10,pct wk covid lab det,2,nb,2026-01-24,quantile,0.25,2
2026-01-10,pct wk covid lab det,2,nb,2026-01-24,quantile,0.5,6
2026-01-10,pct wk covid lab det,2,nb,2026-01-24,quantile,0.75,10
2026-01-10,pct wk covid lab det,2,nb,2026-01-24,quantile,0.9,11
2026-01-10,pct wk covid lab det,2,nb,2026-01-24,quantile,0.975,12
2026-01-10,pct wk covid lab det,3,nb,2026-01-31,quantile,0.025,0
2026-01-10,pct wk covid lab det,3,nb,2026-01-31,quantile,0.1,0
2026-01-10,pct wk covid lab det,3,nb,2026-01-31,quantile,0.25,2
2026-01-10,pct wk covid lab det,3,nb,2026-01-31,quantile,0.5,7
2026-01-10,pct wk covid lab det,3,nb,2026-01-31,quantile,0.75,11
2026-01-10,pct wk covid lab det,3,nb,2026-01-31,quantile,0.9,13
2026-01-10,pct wk covid lab det,3,nb,2026-01-31,quantile,0.975,14
2026-01-10,pct wk flu lab det,-1,nb,2026-01-03,quantile,0.025,0
2026-01-10,pct wk flu lab det,-1,nb,2026-01-03,quantile,0.1,3
2026-01-10,pct wk flu lab det,-1,nb,2026-01-03,quantile,0.25,10
2026-01-10,pct wk flu lab det,-1,nb,2026-01-03,quantile,0.5,24
2026-01-10,pct wk flu lab det,-1,nb,2026-01-03,quantile,0.75,39
2026-01-10,pct wk flu lab det,-1,nb,2026-01-03,quantile,0.9,46
2026-01-10,pct wk flu lab det,-1,nb,2026-01-03,quantile,0.975,49
2026-01-10,pct wk flu lab det,0,nb,2026-01-10,quantile,0.025,0
2026-01-10,pct wk flu lab det,0,nb,2026-01-10,quantile,0.1,3
2026-01-10,pct wk flu lab det,0,nb,2026-01-10,quantile,0.25,11
2026-01-10,pct wk flu lab det,0,nb,2026-01-10,quantile,0.5,26
2026-01-10,pct wk flu lab det,0,nb,2026-01-10,quantile,0.75,42
2026-01-10,pct wk flu lab det,0,nb,2026-01-10,quantile,0.9,50
2026-01-10,pct wk flu lab det,0,nb,2026-01-10,quantile,0.975,53
2026-01-10,pct wk flu lab det,1,nb,2026-01-17,quantile,0.025,0
2026-01-10,pct wk flu lab det,1,nb,2026-01-17,quantile,0.1,3
2026-01-10,pct wk flu lab det,1,nb,2026-01-17,quantile,0.25,10
2026-01-10,pct wk flu lab det,1,nb,2026-01-17,quantile,0.5,26
2026-01-10,pct wk flu lab det,1,nb,2026-01-17,quantile,0.75,41
2026-01-10,pct wk flu lab det,1,nb,2026-01-17,quantile,0.9,49
2026-01-10,pct wk flu lab det,1,nb,2026-01-17,quantile,0.975,52
2026-01-10,pct wk flu lab det,2,nb,2026-01-24,quantile,0.025,0
2026-01-10,pct wk flu lab det,2,nb,2026-01-24,quantile,0.1,3
2026-01-10,pct wk flu lab det,2,nb,2026-01-24,quantile,0.25,11
2026-01-10,pct wk flu lab det,2,nb,2026-01-24,quantile,0.5,26
2026-01-10,pct wk flu lab det,2,nb,2026-01-24,quantile,0.75,42
2026-01-10,pct wk flu lab det,2,nb,2026-01-24,quantile,0.9,49
2026-01-10,pct wk flu lab det,2,nb,2026-01-24,quantile,0.975,53
2026-01-10,pct wk flu lab det,3,nb,2026-01-31,quantile,0.025,0
2026-01-10,pct wk flu lab det,3,nb,2026-01-31,quantile,0.1,3
2026-01-10,pct wk flu lab det,3,nb,2026-01-31,quantile,0.25,10
2026-01-10,pct wk flu lab det,3,nb,2026-01-31,quantile,0.5,26
2026-01-10,pct wk flu lab det,3,nb,2026-01-31,quantile,0.75,41
2026-01-10,pct wk flu lab det,3,nb,2026-01-31,quantile,0.9,49
2026-01-10,pct wk flu lab det,3,nb,2026-01-31,quantile,0.975,52
2026-01-10,pct wk rsv lab det,-1,nb,2026-01-03,quantile,0.025,0
2026-01-10,pct wk rsv lab det,-1,nb,2026-01-03,quantile,0.1,0
2026-01-10,pct wk rsv lab det,-1,nb,2026-01-03,quantile,0.25,0
2026-01-10,pct wk rsv lab det,-1,nb,2026-01-03,quantile,0.5,1
2026-01-10,pct wk rsv lab det,-1,nb,2026-01-03,quantile,0.75,2
2026-01-10,pct wk rsv lab det,-1,nb,2026-01-03,quantile,0.9,3
2026-01-10,pct wk rsv lab det,-1,nb,2026-01-03,quantile,0.975,3
2026-01-10,pct wk rsv lab det,0,nb,2026-01-10,quantile,0.025,0
2026-01-10,pct wk rsv lab det,0,nb,2026-01-10,quantile,0.1,0
2026-01-10,pct wk rsv lab det,0,nb,2026-01-10,quantile,0.25,0
2026-01-10,pct wk rsv lab det,0,nb,2026-01-10,quantile,0.5,1
2026-01-10,pct wk rsv lab det,0,nb,2026-01-10,quantile,0.75,3
2026-01-10,pct wk rsv lab det,0,nb,2026-01-10,quantile,0.9,3
2026-01-10,pct wk rsv lab det,0,nb,2026-01-10,quantile,0.975,3
2026-01-10,pct wk rsv lab det,1,nb,2026-01-17,quantile,0.025,0
2026-01-10,pct wk rsv lab det,1,nb,2026-01-17,quantile,0.1,0
2026-01-10,pct wk rsv lab det,1,nb,2026-01-17,quantile,0.25,0
2026-01-10,pct wk rsv lab det,1,nb,2026-01-17,quantile,0.5,1
2026-01-10,pct wk rsv lab det,1,nb,2026-01-17,quantile,0.75,2
2026-01-10,pct wk rsv lab det,1,nb,2026-01-17,quantile,0.9,3
2026-01-10,pct wk rsv lab det,1,nb,2026-01-17,quantile,0.975,3
2026-01-10,pct wk rsv lab det,2,nb,2026-01-24,quantile,0.025,0
2026-01-10,pct wk rsv lab det,2,nb,2026-01-24,quantile,0.1,0
2026-01-10,pct wk rsv lab det,2,nb,2026-01-24,quantile,0.25,0
2026-01-10,pct wk rsv lab det,2,nb,2026-01-24,quantile,0.5,1
2026-01-10,pct wk rsv lab det,2,nb,2026-01-24,quantile,0.75,2
2026-01-10,pct wk rsv lab det,2,nb,2026-01-24,quantile,0.9,3
2026-01-10,pct wk rsv lab det,2,nb,2026-01-24,quantile,0.975,3
2026-01-10,pct wk rsv lab det,3,nb,2026-01-31,quantile,0.025,0
2026-01-10,pct wk rsv lab det,3,nb,2026-01-31,quantile,0.1,0
2026-01-10,pct wk rsv lab det,3,nb,2026-01-31,quantile,0.25,0
2026-01-10,pct wk rsv lab det,3,nb,2026-01-31,quantile,0.5,1
2026-01-10,pct wk rsv lab det,3,nb,2026-01-31,quantile,0.75,2
2026-01-10,pct wk rsv lab det,3,nb,2026-01-31,quantile,0.9,3
2026-01-10,pct wk rsv lab det,3,nb,2026-01-31,quantile,0.975,3
2026-01-10,pct wk covid lab det,-1,nl,2026-01-03,quantile,0.025,0
2026-01-10,pct wk covid lab det,-1,nl,2026-01-03,quantile,0.1,0
2026-01-10,pct wk covid lab det,-1,nl,2026-01-03,quantile,0.25,2
2026-01-10,pct wk covid lab det,-1,nl,2026-01-03,quantile,0.5,6
2026-01-10,pct wk covid lab det,-1,nl,2026-01-03,quantile,0.75,9
2026-01-10,pct wk covid lab det,-1,nl,2026-01-03,quantile,0.9,11
2026-01-10,pct wk covid lab det,-1,nl,2026-01-03,quantile,0.975,12
2026-01-10,pct wk covid lab det,0,nl,2026-01-10,quantile,0.025,0
2026-01-10,pct wk covid lab det,0,nl,2026-01-10,quantile,0.1,0
2026-01-10,pct wk covid lab det,0,nl,2026-01-10,quantile,0.25,2
2026-01-10,pct wk covid lab det,0,nl,2026-01-10,quantile,0.5,5
2026-01-10,pct wk covid lab det,0,nl,2026-01-10,quantile,0.75,8
2026-01-10,pct wk covid lab det,0,nl,2026-01-10,quantile,0.9,10
2026-01-10,pct wk covid lab det,0,nl,2026-01-10,quantile,0.975,10
2026-01-10,pct wk covid lab det,1,nl,2026-01-17,quantile,0.025,0
2026-01-10,pct wk covid lab det,1,nl,2026-01-17,quantile,0.1,0
2026-01-10,pct wk covid lab det,1,nl,2026-01-17,quantile,0.25,2
2026-01-10,pct wk covid lab det,1,nl,2026-01-17,quantile,0.5,5
2026-01-10,pct wk covid lab det,1,nl,2026-01-17,quantile,0.75,8
2026-01-10,pct wk covid lab det,1,nl,2026-01-17,quantile,0.9,9
2026-01-10,pct wk covid lab det,1,nl,2026-01-17,quantile,0.975,10
2026-01-10,pct wk covid lab det,2,nl,2026-01-24,quantile,0.025,0
2026-01-10,pct wk covid lab det,2,nl,2026-01-24,quantile,0.1,0
2026-01-10,pct wk covid lab det,2,nl,2026-01-24,quantile,0.25,1
2026-01-10,pct wk covid lab det,2,nl,2026-01-24,quantile,0.5,4
2026-01-10,pct wk covid lab det,2,nl,2026-01-24,quantile,0.75,6
2026-01-10,pct wk covid lab det,2,nl,2026-01-24,quantile,0.9,8
2026-01-10,pct wk covid lab det,2,nl,2026-01-24,quantile,0.975,8
2026-01-10,pct wk covid lab det,3,nl,2026-01-31,quantile,0.025,0
2026-01-10,pct wk covid lab det,3,nl,2026-01-31,quantile,0.1,0
2026-01-10,pct wk covid lab det,3,nl,2026-01-31,quantile,0.25,1
2026-01-10,pct wk covid lab det,3,nl,2026-01-31,quantile,0.5,4
2026-01-10,pct wk covid lab det,3,nl,2026-01-31,quantile,0.75,6
2026-01-10,pct wk covid lab det,3,nl,2026-01-31,quantile,0.9,7
2026-01-10,pct wk covid lab det,3,nl,2026-01-31,quantile,0.975,8
2026-01-10,pct wk flu lab det,-1,nl,2026-01-03,quantile,0.025,0
2026-01-10,pct wk flu lab det,-1,nl,2026-01-03,quantile,0.1,2
2026-01-10,pct wk flu lab det,-1,nl,2026-01-03,quantile,0.25,9
2026-01-10,pct wk flu lab det,-1,nl,2026-01-03,quantile,0.5,23
2026-01-10,pct wk flu lab det,-1,nl,2026-01-03,quantile,0.75,37
2026-01-10,pct wk flu lab det,-1,nl,2026-01-03,quantile,0.9,44
2026-01-10,pct wk flu lab det,-1,nl,2026-01-03,quantile,0.975,47
2026-01-10,pct wk flu lab det,0,nl,2026-01-10,quantile,0.025,0
2026-01-10,pct wk flu lab det,0,nl,2026-01-10,quantile,0.1,2
2026-01-10,pct wk flu lab det,0,nl,2026-01-10,quantile,0.25,10
2026-01-10,pct wk flu lab det,0,nl,2026-01-10,quantile,0.5,24
2026-01-10,pct wk flu lab det,0,nl,2026-01-10,quantile,0.75,38
2026-01-10,pct wk flu lab det,0,nl,2026-01-10,quantile,0.9,45
2026-01-10,pct wk flu lab det,0,nl,2026-01-10,quantile,0.975,48
2026-01-10,pct wk flu lab det,1,nl,2026-01-17,quantile,0.025,0
2026-01-10,pct wk flu lab det,1,nl,2026-01-17,quantile,0.1,2
2026-01-10,pct wk flu lab det,1,nl,2026-01-17,quantile,0.25,9
2026-01-10,pct wk flu lab det,1,nl,2026-01-17,quantile,0.5,23
2026-01-10,pct wk flu lab det,1,nl,2026-01-17,quantile,0.75,36
2026-01-10,pct wk flu lab det,1,nl,2026-01-17,quantile,0.9,43
2026-01-10,pct wk flu lab det,1,nl,2026-01-17,quantile,0.975,46
2026-01-10,pct wk flu lab det,2,nl,2026-01-24,quantile,0.025,0
2026-01-10,pct wk flu lab det,2,nl,2026-01-24,quantile,0.1,2
2026-01-10,pct wk flu lab det,2,nl,2026-01-24,quantile,0.25,9
2026-01-10,pct wk flu lab det,2,nl,2026-01-24,quantile,0.5,22
2026-01-10,pct wk flu lab det,2,nl,2026-01-24,quantile,0.75,35
2026-01-10,pct wk flu lab det,2,nl,2026-01-24,quantile,0.9,41
2026-01-10,pct wk flu lab det,2,nl,2026-01-24,quantile,0.975,44
2026-01-10,pct wk flu lab det,3,nl,2026-01-31,quantile,0.025,0
2026-01-10,pct wk flu lab det,3,nl,2026-01-31,quantile,0.1,2
2026-01-10,pct wk flu lab det,3,nl,2026-01-31,quantile,0.25,8
2026-01-10,pct wk flu lab det,3,nl,2026-01-31,quantile,0.5,19
2026-01-10,pct wk flu lab det,3,nl,2026-01-31,quantile,0.75,31
2026-01-10,pct wk flu lab det,3,nl,2026-01-31,quantile,0.9,36
2026-01-10,pct wk flu lab det,3,nl,2026-01-31,quantile,0.975,39
