reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-01-17,pct wk covid lab det,3,ca,2026-02-07,quantile,0.75,5
2026-01-17,pct wk covid lab det,3,ca,2026-02-07,quantile,0.9,6
2026-01-17,pct wk covid lab det,3,ca,2026-02-07,quantile,0.975,6
2026-01-17,pct wk flu lab det,-1,ca,2026-01-10,quantile,0.025,2
2026-01-17,pct wk flu lab det,-1,ca,2026-01-10,quantile,0.1,4
2026-01-17,pct wk flu lab det,-1,ca,2026-01-10,quantile,0.25,8
2026-01-17,pct wk flu lab det,-1,ca,2026-01-10,quantile,0.5,18
2026-01-17,pct wk flu lab det,-1,ca,2026-01-10,quantile,0.75,27
2026-01-17,pct wk flu lab det,-1,ca,2026-01-10,quantile,0.9,31
2026-01-17,pct wk flu lab det,-1,ca,2026-01-10,quantile,0.975,33
2026-01-17,pct wk flu lab det,0,ca,2026-01-17,quantile,0.025,1
2026-01-17,pct wk flu lab det,0,ca,2026-01-17,quantile,0.1,3
2026-01-17,pct wk flu lab det,0,ca,2026-01-17,quantile,0.25,8
2026-01-17,pct wk flu lab det,0,ca,2026-01-17,quantile,0.5,17
2026-01-17,pct wk flu lab det,0,ca,2026-01-17,quantile,0.75,26
2026-01-17,pct wk flu lab det,0,ca,2026-01-17,quantile,0.9,30
2026-01-17,pct wk flu lab det,0,ca,2026-01-17,quantile,0.975,32
2026-01-17,pct wk flu lab det,1,ca,2026-01-24,quantile,0.025,0
2026-01-17,pct wk flu lab det,1,ca,2026-01-24,quantile,0.1,2
2026-01-17,pct wk flu lab det,1,ca,2026-01-24,quantile,0.25,7
2026-01-17,pct wk flu lab det,1,ca,2026-01-24,quantile,0.5,17
2026-01-17,pct wk flu lab det,1,ca,2026-01-24,quantile,0.75,26
2026-01-17,pct wk flu lab det,1,ca,2026-01-24,quantile,0.9,31
2026-01-17,pct wk flu lab det,1,ca,2026-01-24,quantile,0.975,33
2026-01-17,pct wk flu lab det,2,ca,2026-01-31,quantile,0.025,2
2026-01-17,pct wk flu lab det,2,ca,2026-01-31,quantile,0.1,4
2026-01-17,pct wk flu lab det,2,ca,2026-01-31,quantile,0.25,9
2026-01-17,pct wk flu lab det,2,ca,2026-01-31,quantile,0.5,18
2026-01-17,pct wk flu lab det,2,ca,2026-01-31,quantile,0.75,27
2026-01-17,pct wk flu lab det,2,ca,2026-01-31,quantile,0.9,31
2026-01-17,pct wk flu lab det,2,ca,2026-01-31,quantile,0.975,33
2026-01-17,pct wk flu lab det,3,ca,2026-02-07,quantile,0.025,1
2026-01-17,pct wk flu lab det,3,ca,2026-02-07,quantile,0.1,3
2026-01-17,pct wk flu lab det,3,ca,2026-02-07,quantile,0.25,8
2026-01-17,pct wk flu lab det,3,ca,2026-02-07,quantile,0.5,17
2026-01-17,pct wk flu lab det,3,ca,2026-02-07,quantile,0.75,26
2026-01-17,pct wk flu lab det,3,ca,2026-02-07,quantile,0.9,31
2026-01-17,pct wk flu lab det,3,ca,2026-02-07,quantile,0.975,33
2026-01-17,pct wk rsv lab det,-1,ca,2026-01-10,quantile,0.025,0
2026-01-17,pct wk rsv lab det,-1,ca,2026-01-10,quantile,0.1,0
2026-01-17,pct wk rsv lab det,-1,ca,2026-01-10,quantile,0.25,1
2026-01-17,pct wk rsv lab det,-1,ca,2026-01-10,quantile,0.5,3
2026-01-17,pct wk rsv lab det,-1,ca,2026-01-10,quantile,0.75,5
2026-01-17,pct wk rsv lab det,-1,ca,2026-01-10,quantile,0.9,6
2026-01-17,pct wk rsv lab det,-1,ca,2026-01-10,quantile,0.975,7
2026-01-17,pct wk rsv lab det,0,ca,2026-01-17,quantile,0.025,0
2026-01-17,pct wk rsv lab det,0,ca,2026-01-17,quantile,0.1,0
2026-01-17,pct wk rsv lab det,0,ca,2026-01-17,quantile,0.25,1
2026-01-17,pct wk rsv lab det,0,ca,2026-01-17,quantile,0.5,3
2026-01-17,pct wk rsv lab det,0,ca,2026-01-17,quantile,0.75,5
2026-01-17,pct wk rsv lab det,0,ca,2026-01-17,quantile,0.9,6
2026-01-17,pct wk rsv lab det,0,ca,2026-01-17,quantile,0.975,7
2026-01-17,pct wk rsv lab det,1,ca,2026-01-24,quantile,0.025,0
2026-01-17,pct wk rsv lab det,1,ca,2026-01-24,quantile,0.1,0
2026-01-17,pct wk rsv lab det,1,ca,2026-01-24,quantile,0.25,1
2026-01-17,pct wk rsv lab det,1,ca,2026-01-24,quantile,0.5,3
2026-01-17,pct wk rsv lab det,1,ca,2026-01-24,quantile,0.75,5
2026-01-17,pct wk rsv lab det,1,ca,2026-01-24,quantile,0.9,6
2026-01-17,pct wk rsv lab det,1,ca,2026-01-24,quantile,0.975,7
2026-01-17,pct wk rsv lab det,2,ca,2026-01-31,quantile,0.025,0
2026-01-17,pct wk rsv lab det,2,ca,2026-01-31,quantile,0.1,0
2026-01-17,pct wk rsv lab det,2,ca,2026-01-31,quantile,0.25,1
2026-01-17,pct wk rsv lab det,2,ca,2026-01-31,quantile,0.5,3
2026-01-17,pct wk rsv lab det,2,ca,2026-01-31,quantile,0.75,5
2026-01-17,pct wk rsv lab det,2,ca,2026-01-31,quantile,0.9,6
2026-01-17,pct wk rsv lab det,2,ca,2026-01-31,quantile,0.975,7
2026-01-17,pct wk rsv lab det,3,ca,2026-02-07,quantile,0.025,0
2026-01-17,pct wk rsv lab det,3,ca,2026-02-07,quantile,0.1,0
2026-01-17,pct wk rsv lab det,3,ca,2026-02-07,quantile,0.25,1
2026-01-17,pct wk rsv lab det,3,ca,2026-02-07,quantile,0.5,3
2026-01-17,pct wk rsv lab det,3,ca,2026-02-07,quantile,0.75,5
2026-01-17,pct wk rsv lab det,3,ca,2026-02-07,quantile,0.9,6
2026-01-17,pct wk rsv lab det,3,ca,2026-02-07,quantile,0.975,7
2026-01-17,pct wk covid lab det,-1,mb,2026-01-10,quantile,0.025,0
2026-01-17,pct wk covid lab det,-1,mb,2026-01-10,quantile,0.1,0
2026-01-17,pct wk covid lab det,-1,mb,2026-01-10,quantile,0.25,1
2026-01-17,pct wk covid lab det,-1,mb,2026-01-10,quantile,0.5,4
2026-01-17,pct wk covid lab det,-1,mb,2026-01-10,quantile,0.75,7
2026-01-17,pct wk covid lab det,-1,mb,2026-01-10,quantile,0.9,8
2026-01-17,pct wk covid lab det,-1,mb,2026-01-10,quantile,0.975,9
2026-01-17,pct wk covid lab det,0,mb,2026-01-17,quantile,0.025,0
2026-01-17,pct wk covid lab det,0,mb,2026-01-17,quantile,0.1,0
2026-01-17,pct wk covid lab det,0,mb,2026-01-17,quantile,0.25,1
2026-01-17,pct wk covid lab det,0,mb,2026-01-17,quantile,0.5,4
2026-01-17,pct wk covid lab det,0,mb,2026-01-17,quantile,0.75,6
2026-01-17,pct wk covid lab det,0,mb,2026-01-17,quantile,0.9,8
2026-01-17,pct wk covid lab det,0,mb,2026-01-17,quantile,0.975,8
2026-01-17,pct wk covid lab det,1,mb,2026-01-24,quantile,0.025,0
2026-01-17,pct wk covid lab det,1,mb,2026-01-24,quantile,0.1,0
2026-01-17,pct wk covid lab det,1,mb,2026-01-24,quantile,0.25,1
2026-01-17,pct wk covid lab det,1,mb,2026-01-24,quantile,0.5,3
2026-01-17,pct wk covid lab det,1,mb,2026-01-24,quantile,0.75,5
2026-01-17,pct wk covid lab det,1,mb,2026-01-24,quantile,0.9,6
2026-01-17,pct wk covid lab det,1,mb,2026-01-24,quantile,0.975,7
2026-01-17,pct wk covid lab det,2,mb,2026-01-31,quantile,0.025,0
2026-01-17,pct wk covid lab det,2,mb,2026-01-31,quantile,0.1,0
2026-01-17,pct wk covid lab det,2,mb,2026-01-31,quantile,0.25,1
2026-01-17,pct wk covid lab det,2,mb,2026-01-31,quantile,0.5,3
2026-01-17,pct wk covid lab det,2,mb,2026-01-31,quantile,0.75,5
2026-01-17,pct wk covid lab det,2,mb,2026-01-31,quantile,0.9,6
2026-01-17,pct wk covid lab det,2,mb,2026-01-31,quantile,0.975,6
2026-01-17,pct wk covid lab det,3,mb,2026-02-07,quantile,0.025,0
2026-01-17,pct wk covid lab det,3,mb,2026-02-07,quantile,0.1,0
2026-01-17,pct wk covid lab det,3,mb,2026-02-07,quantile,0.25,1
2026-01-17,pct wk covid lab det,3,mb,2026-02-07,quantile,0.5,3
2026-01-17,pct wk covid lab det,3,mb,2026-02-07,quantile,0.75,5
2026-01-17,pct wk covid lab det,3,mb,2026-02-07,quantile,0.9,6
2026-01-17,pct wk covid lab det,3,mb,2026-02-07,quantile,0.975,6
2026-01-17,pct wk flu lab det,-1,mb,2026-01-10,quantile,0.025,0
2026-01-17,pct wk flu lab det,-1,mb,2026-01-10,quantile,0.1,0
2026-01-17,pct wk flu lab det,-1,mb,2026-01-10,quantile,0.25,2
2026-01-17,pct wk flu lab det,-1,mb,2026-01-10,quantile,0.5,7
2026-01-17,pct wk flu lab det,-1,mb,2026-01-10,quantile,0.75,11
2026-01-17,pct wk flu lab det,-1,mb,2026-01-10,quantile,0.9,13
2026-01-17,pct wk flu lab det,-1,mb,2026-01-10,quantile,0.975,13
2026-01-17,pct wk flu lab det,0,mb,2026-01-17,quantile,0.025,0
2026-01-17,pct wk flu lab det,0,mb,2026-01-17,quantile,0.1,0
2026-01-17,pct wk flu lab det,0,mb,2026-01-17,quantile,0.25,2
2026-01-17,pct wk flu lab det,0,mb,2026-01-17,quantile,0.5,6
2026-01-17,pct wk flu lab det,0,mb,2026-01-17,quantile,0.75,10
2026-01-17,pct wk flu lab det,0,mb,2026-01-17,quantile,0.9,12
2026-01-17,pct wk flu lab det,0,mb,2026-01-17,quantile,0.975,13
2026-01-17,pct wk flu lab det,1,mb,2026-01-24,quantile,0.025,0
2026-01-17,pct wk flu lab det,1,mb,2026-01-24,quantile,0.1,0
2026-01-17,pct wk flu lab det,1,mb,2026-01-24,quantile,0.25,2
2026-01-17,pct wk flu lab det,1,mb,2026-01-24,quantile,0.5,6
2026-01-17,pct wk flu lab det,1,mb,2026-01-24,quantile,0.75,10
2026-01-17,pct wk flu lab det,1,mb,2026-01-24,quantile,0.9,11
2026-01-17,pct wk flu lab det,1,mb,2026-01-24,quantile,0.975,12
2026-01-17,pct wk flu lab det,2,mb,2026-01-31,quantile,0.025,0
2026-01-17,pct wk flu lab det,2,mb,2026-01-31,quantile,0.1,0
2026-01-17,pct wk flu lab det,2,mb,2026-01-31,quantile,0.25,2
2026-01-17,pct wk flu lab det,2,mb,2026-01-31,quantile,0.5,5
2026-01-17,pct wk flu lab det,2,mb,2026-01-31,quantile,0.75,9
2026-01-17,pct wk flu lab det,2,mb,2026-01-31,quantile,0.9,11
2026-01-17,pct wk flu lab det,2,mb,2026-01-31,quantile,0.975,11
2026-01-17,pct wk flu lab det,3,mb,2026-02-07,quantile,0.025,0
2026-01-17,pct wk flu lab det,3,mb,2026-02-07,quantile,0.1,0
2026-01-17,pct wk flu lab det,3,mb,2026-02-07,quantile,0.25,2
2026-01-17,pct wk flu lab det,3,mb,2026-02-07,quantile,0.5,5
2026-01-17,pct wk flu lab det,3,mb,2026-02-07,quantile,0.75,9
2026-01-17,pct wk flu lab det,3,mb,2026-02-07,quantile,0.9,10
2026-01-17,pct wk flu lab det,3,mb,2026-02-07,quantile,0.975,11
2026-01-17,pct wk rsv lab det,-1,mb,2026-01-10,quantile,0.025,0
2026-01-17,pct wk rsv lab det,-1,mb,2026-01-10,quantile,0.1,0
2026-01-17,pct wk rsv lab det,-1,mb,2026-01-10,quantile,0.25,0
2026-01-17,pct wk rsv lab det,-1,mb,2026-01-10,quantile,0.5,1
2026-01-17,pct wk rsv lab det,-1,mb,2026-01-10,quantile,0.75,1
2026-01-17,pct wk rsv lab det,-1,mb,2026-01-10,quantile,0.9,2
2026-01-17,pct wk rsv lab det,-1,mb,2026-01-10,quantile,0.975,2
2026-01-17,pct wk rsv lab det,0,mb,2026-01-17,quantile,0.025,0
2026-01-17,pct wk rsv lab det,0,mb,2026-01-17,quantile,0.1,0
2026-01-17,pct wk rsv lab det,0,mb,2026-01-17,quantile,0.25,0
2026-01-17,pct wk rsv lab det,0,mb,2026-01-17,quantile,0.5,1
2026-01-17,pct wk rsv lab det,0,mb,2026-01-17,quantile,0.75,1
2026-01-17,pct wk rsv lab det,0,mb,2026-01-17,quantile,0.9,2
2026-01-17,pct wk rsv lab det,0,mb,2026-01-17,quantile,0.975,2
2026-01-17,pct wk rsv lab det,1,mb,2026-01-24,quantile,0.025,0
2026-01-17,pct wk rsv lab det,1,mb,2026-01-24,quantile,0.1,0
2026-01-17,pct wk rsv lab det,1,mb,2026-01-24,quantile,0.25,0
2026-01-17,pct wk rsv lab det,1,mb,2026-01-24,quantile,0.5,1
2026-01-17,pct wk rsv lab det,1,mb,2026-01-24,quantile,0.75,1
2026-01-17,pct wk rsv lab det,1,mb,2026-01-24,quantile,0.9,2
2026-01-17,pct wk rsv lab det,1,mb,2026-01-24,quantile,0.975,2
2026-01-17,pct wk rsv lab det,2,mb,2026-01-31,quantile,0.025,0
2026-01-17,pct wk rsv lab det,2,mb,2026-01-31,quantile,0.1,0
2026-01-17,pct wk rsv lab det,2,mb,2026-01-31,quantile,0.25,0
2026-01-17,pct wk rsv lab det,2,mb,2026-01-31,quantile,0.5,1
2026-01-17,pct wk rsv lab det,2,mb,2026-01-31,quantile,0.75,1
2026-01-17,pct wk rsv lab det,2,mb,2026-01-31,quantile,0.9,2
2026-01-17,pct wk rsv lab det,2,mb,2026-01-31,quantile,0.975,2
2026-01-17,pct wk rsv lab det,3,mb,2026-02-07,quantile,0.025,0
2026-01-17,pct wk rsv lab det,3,mb,2026-02-07,quantile,0.1,0
2026-01-17,pct wk rsv lab det,3,mb,2026-02-07,quantile,0.25,0
2026-01-17,pct wk rsv lab det,3,mb,2026-02-07,quantile,0.5,1
2026-01-17,pct wk rsv lab det,3,mb,2026-02-07,quantile,0.75,1
2026-01-17,pct wk rsv lab det,3,mb,2026-02-07,quantile,0.9,2
2026-01-17,pct wk rsv lab det,3,mb,2026-02-07,quantile,0.975,2
2026-01-17,pct wk covid lab det,-1,nb,2026-01-10,quantile,0.025,0
2026-01-17,pct wk covid lab det,-1,nb,2026-01-10,quantile,0.1,0
2026-01-17,pct wk covid lab det,-1,nb,2026-01-10,quantile,0.25,3
2026-01-17,pct wk covid lab det,-1,nb,2026-01-10,quantile,0.5,8
2026-01-17,pct wk covid lab det,-1,nb,2026-01-10,quantile,0.75,12
2026-01-17,pct wk covid lab det,-1,nb,2026-01-10,quantile,0.9,15
2026-01-17,pct wk covid lab det,-1,nb,2026-01-10,quantile,0.975,16
2026-01-17,pct wk covid lab det,0,nb,2026-01-17,quantile,0.025,0
2026-01-17,pct wk covid lab det,0,nb,2026-01-17,quantile,0.1,0
2026-01-17,pct wk covid lab det,0,nb,2026-01-17,quantile,0.25,3
2026-01-17,pct wk covid lab det,0,nb,2026-01-17,quantile,0.5,7
2026-01-17,pct wk covid lab det,0,nb,2026-01-17,quantile,0.75,11
2026-01-17,pct wk covid lab det,0,nb,2026-01-17,quantile,0.9,13
2026-01-17,pct wk covid lab det,0,nb,2026-01-17,quantile,0.975,14
2026-01-17,pct wk covid lab det,1,nb,2026-01-24,quantile,0.025,0
2026-01-17,pct wk covid lab det,1,nb,2026-01-24,quantile,0.1,0
2026-01-17,pct wk covid lab det,1,nb,2026-01-24,quantile,0.25,2
2026-01-17,pct wk covid lab det,1,nb,2026-01-24,quantile,0.5,6
2026-01-17,pct wk covid lab det,1,nb,2026-01-24,quantile,0.75,10
2026-01-17,pct wk covid lab det,1,nb,2026-01-24,quantile,0.9,12
2026-01-17,pct wk covid lab det,1,nb,2026-01-24,quantile,0.975,13
2026-01-17,pct wk covid lab det,2,nb,2026-01-31,quantile,0.025,0
2026-01-17,pct wk covid lab det,2,nb,2026-01-31,quantile,0.1,0
2026-01-17,pct wk covid lab det,2,nb,2026-01-31,quantile,0.25,3
2026-01-17,pct wk covid lab det,2,nb,2026-01-31,quantile,0.5,7
2026-01-17,pct wk covid lab det,2,nb,2026-01-31,quantile,0.75,12
2026-01-17,pct wk covid lab det,2,nb,2026-01-31,quantile,0.9,14
2026-01-17,pct wk covid lab det,2,nb,2026-01-31,quantile,0.975,15
2026-01-17,pct wk covid lab det,3,nb,2026-02-07,quantile,0.025,0
2026-01-17,pct wk covid lab det,3,nb,2026-02-07,quantile,0.1,1
2026-01-17,pct wk covid lab det,3,nb,2026-02-07,quantile,0.25,3
2026-01-17,pct wk covid lab det,3,nb,2026-02-07,quantile,0.5,8
2026-01-17,pct wk covid lab det,3,nb,2026-02-07,quantile,0.75,13
2026-01-17,pct wk covid lab det,3,nb,2026-02-07,quantile,0.9,15
2026-01-17,pct wk covid lab det,3,nb,2026-02-07,quantile,0.975,16
2026-01-17,pct wk flu lab det,-1,nb,2026-01-10,quantile,0.025,0
2026-01-17,pct wk flu lab det,-1,nb,2026-01-10,quantile,0.1,1
2026-01-17,pct wk flu lab det,-1,nb,2026-01-10,quantile,0.25,5
2026-01-17,pct wk flu lab det,-1,nb,2026-01-10,quantile,0.5,14
2026-01-17,pct wk flu lab det,-1,nb,2026-01-10,quantile,0.75,22
2026-01-17,pct wk flu lab det,-1,nb,2026-01-10,quantile,0.9,26
2026-01-17,pct wk flu lab det,-1,nb,2026-01-10,quantile,0.975,28
2026-01-17,pct wk flu lab det,0,nb,2026-01-17,quantile,0.025,0
2026-01-17,pct wk flu lab det,0,nb,2026-01-17,quantile,0.1,1
2026-01-17,pct wk flu lab det,0,nb,2026-01-17,quantile,0.25,5
2026-01-17,pct wk flu lab det,0,nb,2026-01-17,quantile,0.5,13
2026-01-17,pct wk flu lab det,0,nb,2026-01-17,quantile,0.75,21
2026-01-17,pct wk flu lab det,0,nb,2026-01-17,quantile,0.9,25
2026-01-17,pct wk flu lab det,0,nb,2026-01-17,quantile,0.975,27
2026-01-17,pct wk flu lab det,1,nb,2026-01-24,quantile,0.025,0
2026-01-17,pct wk flu lab det,1,nb,2026-01-24,quantile,0.1,1
2026-01-17,pct wk flu lab det,1,nb,2026-01-24,quantile,0.25,5
2026-01-17,pct wk flu lab det,1,nb,2026-01-24,quantile,0.5,13
2026-01-17,pct wk flu lab det,1,nb,2026-01-24,quantile,0.75,21
2026-01-17,pct wk flu lab det,1,nb,2026-01-24,quantile,0.9,24
2026-01-17,pct wk flu lab det,1,nb,2026-01-24,quantile,0.975,26
2026-01-17,pct wk flu lab det,2,nb,2026-01-31,quantile,0.025,0
2026-01-17,pct wk flu lab det,2,nb,2026-01-31,quantile,0.1,1
2026-01-17,pct wk flu lab det,2,nb,2026-01-31,quantile,0.25,5
2026-01-17,pct wk flu lab det,2,nb,2026-01-31,quantile,0.5,13
2026-01-17,pct wk flu lab det,2,nb,2026-01-31,quantile,0.75,21
2026-01-17,pct wk flu lab det,2,nb,2026-01-31,quantile,0.9,25
2026-01-17,pct wk flu lab det,2,nb,2026-01-31,quantile,0.975,27
2026-01-17,pct wk flu lab det,3,nb,2026-02-07,quantile,0.025,0
2026-01-17,pct wk flu lab det,3,nb,2026-02-07,quantile,0.1,1
2026-01-17,pct wk flu lab det,3,nb,2026-02-07,quantile,0.25,5
2026-01-17,pct wk flu lab det,3,nb,2026-02-07,quantile,0.5,13
2026-01-17,pct wk flu lab det,3,nb,2026-02-07,quantile,0.75,21
2026-01-17,pct wk flu lab det,3,nb,2026-02-07,quantile,0.9,25
2026-01-17,pct wk flu lab det,3,nb,2026-02-07,quantile,0.975,27
2026-01-17,pct wk rsv lab det,-1,nb,2026-01-10,quantile,0.025,0
2026-01-17,pct wk rsv lab det,-1,nb,2026-01-10,quantile,0.1,0
2026-01-17,pct wk rsv lab det,-1,nb,2026-01-10,quantile,0.25,1
2026-01-17,pct wk rsv lab det,-1,nb,2026-01-10,quantile,0.5,2
2026-01-17,pct wk rsv lab det,-1,nb,2026-01-10,quantile,0.75,4
2026-01-17,pct wk rsv lab det,-1,nb,2026-01-10,quantile,0.9,4
2026-01-17,pct wk rsv lab det,-1,nb,2026-01-10,quantile,0.975,5
2026-01-17,pct wk rsv lab det,0,nb,2026-01-17,quantile,0.025,0
2026-01-17,pct wk rsv lab det,0,nb,2026-01-17,quantile,0.1,0
2026-01-17,pct wk rsv lab det,0,nb,2026-01-17,quantile,0.25,1
2026-01-17,pct wk rsv lab det,0,nb,2026-01-17,quantile,0.5,2
2026-01-17,pct wk rsv lab det,0,nb,2026-01-17,quantile,0.75,3
2026-01-17,pct wk rsv lab det,0,nb,2026-01-17,quantile,0.9,4
2026-01-17,pct wk rsv lab det,0,nb,2026-01-17,quantile,0.975,5
2026-01-17,pct wk rsv lab det,1,nb,2026-01-24,quantile,0.025,0
2026-01-17,pct wk rsv lab det,1,nb,2026-01-24,quantile,0.1,0
2026-01-17,pct wk rsv lab det,1,nb,2026-01-24,quantile,0.25,0
2026-01-17,pct wk rsv lab det,1,nb,2026-01-24,quantile,0.5,2
2026-01-17,pct wk rsv lab det,1,nb,2026-01-24,quantile,0.75,3
2026-01-17,pct wk rsv lab det,1,nb,2026-01-24,quantile,0.9,4
2026-01-17,pct wk rsv lab det,1,nb,2026-01-24,quantile,0.975,4
2026-01-17,pct wk rsv lab det,2,nb,2026-01-31,quantile,0.025,0
2026-01-17,pct wk rsv lab det,2,nb,2026-01-31,quantile,0.1,0
2026-01-17,pct wk rsv lab det,2,nb,2026-01-31,quantile,0.25,0
2026-01-17,pct wk rsv lab det,2,nb,2026-01-31,quantile,0.5,2
2026-01-17,pct wk rsv lab det,2,nb,2026-01-31,quantile,0.75,3
2026-01-17,pct wk rsv lab det,2,nb,2026-01-31,quantile,0.9,4
2026-01-17,pct wk rsv lab det,2,nb,2026-01-31,quantile,0.975,4
2026-01-17,pct wk rsv lab det,3,nb,2026-02-07,quantile,0.025,0
2026-01-17,pct wk rsv lab det,3,nb,2026-02-07,quantile,0.1,0
2026-01-17,pct wk rsv lab det,3,nb,2026-02-07,quantile,0.25,0
2026-01-17,pct wk rsv lab det,3,nb,2026-02-07,quantile,0.5,2
2026-01-17,pct wk rsv lab det,3,nb,2026-02-07,quantile,0.75,3
2026-01-17,pct wk rsv lab det,3,nb,2026-02-07,quantile,0.9,4
2026-01-17,pct wk rsv lab det,3,nb,2026-02-07,quantile,0.975,4
2026-01-17,pct wk covid lab det,-1,nl,2026-01-10,quantile,0.025,0
2026-01-17,pct wk covid lab det,-1,nl,2026-01-10,quantile,0.1,0
2026-01-17,pct wk covid lab det,-1,nl,2026-01-10,quantile,0.25,1
2026-01-17,pct wk covid lab det,-1,nl,2026-01-10,quantile,0.5,4
2026-01-17,pct wk covid lab det,-1,nl,2026-01-10,quantile,0.75,7
2026-01-17,pct wk covid lab det,-1,nl,2026-01-10,quantile,0.9,8
2026-01-17,pct wk covid lab det,-1,nl,2026-01-10,quantile,0.975,9
2026-01-17,pct wk covid lab det,0,nl,2026-01-17,quantile,0.025,0
2026-01-17,pct wk covid lab det,0,nl,2026-01-17,quantile,0.1,0
2026-01-17,pct wk covid lab det,0,nl,2026-01-17,quantile,0.25,1
2026-01-17,pct wk covid lab det,0,nl,2026-01-17,quantile,0.5,3
2026-01-17,pct wk covid lab det,0,nl,2026-01-17,quantile,0.75,6
2026-01-17,pct wk covid lab det,0,nl,2026-01-17,quantile,0.9,7
2026-01-17,pct wk covid lab det,0,nl,2026-01-17,quantile,0.975,7
2026-01-17,pct wk covid lab det,1,nl,2026-01-24,quantile,0.025,0
2026-01-17,pct wk covid lab det,1,nl,2026-01-24,quantile,0.1,0
2026-01-17,pct wk covid lab det,1,nl,2026-01-24,quantile,0.25,1
2026-01-17,pct wk covid lab det,1,nl,2026-01-24,quantile,0.5,3
2026-01-17,pct wk covid lab det,1,nl,2026-01-24,quantile,0.75,5
2026-01-17,pct wk covid lab det,1,nl,2026-01-24,quantile,0.9,6
2026-01-17,pct wk covid lab det,1,nl,2026-01-24,quantile,0.975,6
2026-01-17,pct wk covid lab det,2,nl,2026-01-31,quantile,0.025,0
2026-01-17,pct wk covid lab det,2,nl,2026-01-31,quantile,0.1,0
2026-01-17,pct wk covid lab det,2,nl,2026-01-31,quantile,0.25,1
2026-01-17,pct wk covid lab det,2,nl,2026-01-31,quantile,0.5,3
2026-01-17,pct wk covid lab det,2,nl,2026-01-31,quantile,0.75,5
2026-01-17,pct wk covid lab det,2,nl,2026-01-31,quantile,0.9,6
2026-01-17,pct wk covid lab det,2,nl,2026-01-31,quantile,0.975,6
2026-01-17,pct wk covid lab det,3,nl,2026-02-07,quantile,0.025,0
2026-01-17,pct wk covid lab det,3,nl,2026-02-07,quantile,0.1,0
2026-01-17,pct wk covid lab det,3,nl,2026-02-07,quantile,0.25,1
2026-01-17,pct wk covid lab det,3,nl,2026-02-07,quantile,0.5,3
2026-01-17,pct wk covid lab det,3,nl,2026-02-07,quantile,0.75,5
2026-01-17,pct wk covid lab det,3,nl,2026-02-07,quantile,0.9,6
2026-01-17,pct wk covid lab det,3,nl,2026-02-07,quantile,0.975,6
2026-01-17,pct wk flu lab det,-1,nl,2026-01-10,quantile,0.025,0
2026-01-17,pct wk flu lab det,-1,nl,2026-01-10,quantile,0.1,2
2026-01-17,pct wk flu lab det,-1,nl,2026-01-10,quantile,0.25,7
2026-01-17,pct wk flu lab det,-1,nl,2026-01-10,quantile,0.5,17
2026-01-17,pct wk flu lab det,-1,nl,2026-01-10,quantile,0.75,26
2026-01-17,pct wk flu lab det,-1,nl,2026-01-10,quantile,0.9,31
2026-01-17,pct wk flu lab det,-1,nl,2026-01-10,quantile,0.975,34
2026-01-17,pct wk flu lab det,0,nl,2026-01-17,quantile,0.025,0
2026-01-17,pct wk flu lab det,0,nl,2026-01-17,quantile,0.1,1
2026-01-17,pct wk flu lab det,0,nl,2026-01-17,quantile,0.25,6
2026-01-17,pct wk flu lab det,0,nl,2026-01-17,quantile,0.5,15
2026-01-17,pct wk flu lab det,0,nl,2026-01-17,quantile,0.75,25
2026-01-17,pct wk flu lab det,0,nl,2026-01-17,quantile,0.9,29
2026-01-17,pct wk flu lab det,0,nl,2026-01-17,quantile,0.975,31
2026-01-17,pct wk flu lab det,1,nl,2026-01-24,quantile,0.025,0
2026-01-17,pct wk flu lab det,1,nl,2026-01-24,quantile,0.1,1
2026-01-17,pct wk flu lab det,1,nl,2026-01-24,quantile,0.25,5
2026-01-17,pct wk flu lab det,1,nl,2026-01-24,quantile,0.5,14
2026-01-17,pct wk flu lab det,1,nl,2026-01-24,quantile,0.75,22
2026-01-17,pct wk flu lab det,1,nl,2026-01-24,quantile,0.9,27
2026-01-17,pct wk flu lab det,1,nl,2026-01-24,quantile,0.975,28
2026-01-17,pct wk flu lab det,2,nl,2026-01-31,quantile,0.025,0
2026-01-17,pct wk flu lab det,2,nl,2026-01-31,quantile,0.1,1
2026-01-17,pct wk flu lab det,2,nl,2026-01-31,quantile,0.25,5
2026-01-17,pct wk flu lab det,2,nl,2026-01-31,quantile,0.5,14
2026-01-17,pct wk flu lab det,2,nl,2026-01-31,quantile,0.75,22
2026-01-17,pct wk flu lab det,2,nl,2026-01-31,quantile,0.9,26
2026-01-17,pct wk flu lab det,2,nl,2026-01-31,quantile,0.975,28
2026-01-17,pct wk flu lab det,3,nl,2026-02-07,quantile,0.025,0
2026-01-17,pct wk flu lab det,3,nl,2026-02-07,quantile,0.1,1
2026-01-17,pct wk flu lab det,3,nl,2026-02-07,quantile,0.25,6
2026-01-17,pct wk flu lab det,3,nl,2026-02-07,quantile,0.5,15
2026-01-17,pct wk flu lab det,3,nl,2026-02-07,quantile,0.75,24
2026-01-17,pct wk flu lab det,3,nl,2026-02-07,quantile,0.9,29
2026-01-17,pct wk flu lab det,3,nl,2026-02-07,quantile,0.975,30
