"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"bc",3,"2025-12-13","2026-01-03","pct wk covid lab det","quantile",0.25,2.38571428571429
"bc",3,"2025-12-13","2026-01-03","pct wk covid lab det","quantile",0.5,3.98571428571429
"bc",3,"2025-12-13","2026-01-03","pct wk covid lab det","quantile",0.75,5.3
"bc",3,"2025-12-13","2026-01-03","pct wk covid lab det","quantile",0.9,6.57142857142857
"bc",3,"2025-12-13","2026-01-03","pct wk covid lab det","quantile",0.975,10.3571428571429
"bc",3,"2025-12-13","2026-01-03","pct wk flu lab det","quantile",0.025,8.77142857142857
"bc",3,"2025-12-13","2026-01-03","pct wk flu lab det","quantile",0.1,14.3714285714286
"bc",3,"2025-12-13","2026-01-03","pct wk flu lab det","quantile",0.25,18.1714285714286
"bc",3,"2025-12-13","2026-01-03","pct wk flu lab det","quantile",0.5,22.6571428571429
"bc",3,"2025-12-13","2026-01-03","pct wk flu lab det","quantile",0.75,27.7142857142857
"bc",3,"2025-12-13","2026-01-03","pct wk flu lab det","quantile",0.9,30.9428571428571
"bc",3,"2025-12-13","2026-01-03","pct wk flu lab det","quantile",0.975,35.0857142857143
"bc",3,"2025-12-13","2026-01-03","pct wk rsv lab det","quantile",0.025,1.3
"bc",3,"2025-12-13","2026-01-03","pct wk rsv lab det","quantile",0.1,2.11428571428571
"bc",3,"2025-12-13","2026-01-03","pct wk rsv lab det","quantile",0.25,3.24285714285714
"bc",3,"2025-12-13","2026-01-03","pct wk rsv lab det","quantile",0.5,4.11428571428571
"bc",3,"2025-12-13","2026-01-03","pct wk rsv lab det","quantile",0.75,5.61428571428571
"bc",3,"2025-12-13","2026-01-03","pct wk rsv lab det","quantile",0.9,6.84285714285714
"bc",3,"2025-12-13","2026-01-03","pct wk rsv lab det","quantile",0.975,9.92857142857143
"ca",-1,"2025-12-13","2025-12-06","pct wk covid lab det","quantile",0.025,3.45
"ca",-1,"2025-12-13","2025-12-06","pct wk covid lab det","quantile",0.1,3.75
"ca",-1,"2025-12-13","2025-12-06","pct wk covid lab det","quantile",0.25,4.55
"ca",-1,"2025-12-13","2025-12-06","pct wk covid lab det","quantile",0.5,5.625
"ca",-1,"2025-12-13","2025-12-06","pct wk covid lab det","quantile",0.75,6.975
"ca",-1,"2025-12-13","2025-12-06","pct wk covid lab det","quantile",0.9,7.525
"ca",-1,"2025-12-13","2025-12-06","pct wk covid lab det","quantile",0.975,8.075
"ca",-1,"2025-12-13","2025-12-06","pct wk flu lab det","quantile",0.025,7.625
"ca",-1,"2025-12-13","2025-12-06","pct wk flu lab det","quantile",0.1,9.65
"ca",-1,"2025-12-13","2025-12-06","pct wk flu lab det","quantile",0.25,13
"ca",-1,"2025-12-13","2025-12-06","pct wk flu lab det","quantile",0.5,17.775
"ca",-1,"2025-12-13","2025-12-06","pct wk flu lab det","quantile",0.75,22.225
"ca",-1,"2025-12-13","2025-12-06","pct wk flu lab det","quantile",0.9,26.275
"ca",-1,"2025-12-13","2025-12-06","pct wk flu lab det","quantile",0.975,29.7
"ca",-1,"2025-12-13","2025-12-06","pct wk rsv lab det","quantile",0.025,1.3
"ca",-1,"2025-12-13","2025-12-06","pct wk rsv lab det","quantile",0.1,1.3
"ca",-1,"2025-12-13","2025-12-06","pct wk rsv lab det","quantile",0.25,1.3
"ca",-1,"2025-12-13","2025-12-06","pct wk rsv lab det","quantile",0.5,1.8
"ca",-1,"2025-12-13","2025-12-06","pct wk rsv lab det","quantile",0.75,2.3
"ca",-1,"2025-12-13","2025-12-06","pct wk rsv lab det","quantile",0.9,2.3
"ca",-1,"2025-12-13","2025-12-06","pct wk rsv lab det","quantile",0.975,2.55
"ca",0,"2025-12-13","2025-12-13","pct wk covid lab det","quantile",0.025,4.02857142857143
"ca",0,"2025-12-13","2025-12-13","pct wk covid lab det","quantile",0.1,4.24285714285714
"ca",0,"2025-12-13","2025-12-13","pct wk covid lab det","quantile",0.25,4.65714285714286
"ca",0,"2025-12-13","2025-12-13","pct wk covid lab det","quantile",0.5,5.62857142857143
"ca",0,"2025-12-13","2025-12-13","pct wk covid lab det","quantile",0.75,6.21428571428571
"ca",0,"2025-12-13","2025-12-13","pct wk covid lab det","quantile",0.9,6.62857142857143
"ca",0,"2025-12-13","2025-12-13","pct wk covid lab det","quantile",0.975,7.1
"ca",0,"2025-12-13","2025-12-13","pct wk flu lab det","quantile",0.025,14.1571428571429
"ca",0,"2025-12-13","2025-12-13","pct wk flu lab det","quantile",0.1,15.6
"ca",0,"2025-12-13","2025-12-13","pct wk flu lab det","quantile",0.25,17.5714285714286
"ca",0,"2025-12-13","2025-12-13","pct wk flu lab det","quantile",0.5,20.6428571428571
"ca",0,"2025-12-13","2025-12-13","pct wk flu lab det","quantile",0.75,24.1428571428571
"ca",0,"2025-12-13","2025-12-13","pct wk flu lab det","quantile",0.9,27.2857142857143
"ca",0,"2025-12-13","2025-12-13","pct wk flu lab det","quantile",0.975,28.7571428571429
"ca",0,"2025-12-13","2025-12-13","pct wk rsv lab det","quantile",0.025,1.38571428571429
"ca",0,"2025-12-13","2025-12-13","pct wk rsv lab det","quantile",0.1,1.41428571428571
"ca",0,"2025-12-13","2025-12-13","pct wk rsv lab det","quantile",0.25,1.47142857142857
"ca",0,"2025-12-13","2025-12-13","pct wk rsv lab det","quantile",0.5,1.92857142857143
"ca",0,"2025-12-13","2025-12-13","pct wk rsv lab det","quantile",0.75,2.7
"ca",0,"2025-12-13","2025-12-13","pct wk rsv lab det","quantile",0.9,2.91428571428571
"ca",0,"2025-12-13","2025-12-13","pct wk rsv lab det","quantile",0.975,2.97142857142857
"ca",1,"2025-12-13","2025-12-20","pct wk covid lab det","quantile",0.025,1.98571428571429
"ca",1,"2025-12-13","2025-12-20","pct wk covid lab det","quantile",0.1,3.42857142857143
"ca",1,"2025-12-13","2025-12-20","pct wk covid lab det","quantile",0.25,4.27142857142857
"ca",1,"2025-12-13","2025-12-20","pct wk covid lab det","quantile",0.5,5.57142857142857
"ca",1,"2025-12-13","2025-12-20","pct wk covid lab det","quantile",0.75,6.87142857142857
"ca",1,"2025-12-13","2025-12-20","pct wk covid lab det","quantile",0.9,7.71428571428571
"ca",1,"2025-12-13","2025-12-20","pct wk covid lab det","quantile",0.975,9.18571428571429
"ca",1,"2025-12-13","2025-12-20","pct wk flu lab det","quantile",0.025,13.8857142857143
"ca",1,"2025-12-13","2025-12-20","pct wk flu lab det","quantile",0.1,17.2285714285714
"ca",1,"2025-12-13","2025-12-20","pct wk flu lab det","quantile",0.25,20.0285714285714
"ca",1,"2025-12-13","2025-12-20","pct wk flu lab det","quantile",0.5,23.8571428571429
"ca",1,"2025-12-13","2025-12-20","pct wk flu lab det","quantile",0.75,26.5714285714286
"ca",1,"2025-12-13","2025-12-20","pct wk flu lab det","quantile",0.9,29.1428571428571
"ca",1,"2025-12-13","2025-12-20","pct wk flu lab det","quantile",0.975,32.8571428571429
"ca",1,"2025-12-13","2025-12-20","pct wk rsv lab det","quantile",0.025,0.714285714285714
"ca",1,"2025-12-13","2025-12-20","pct wk rsv lab det","quantile",0.1,0.914285714285714
"ca",1,"2025-12-13","2025-12-20","pct wk rsv lab det","quantile",0.25,1.3
"ca",1,"2025-12-13","2025-12-20","pct wk rsv lab det","quantile",0.5,2.07142857142857
"ca",1,"2025-12-13","2025-12-20","pct wk rsv lab det","quantile",0.75,2.72857142857143
"ca",1,"2025-12-13","2025-12-20","pct wk rsv lab det","quantile",0.9,3.38571428571429
"ca",1,"2025-12-13","2025-12-20","pct wk rsv lab det","quantile",0.975,4.48571428571429
"ca",2,"2025-12-13","2025-12-27","pct wk covid lab det","quantile",0.025,1.84285714285714
"ca",2,"2025-12-13","2025-12-27","pct wk covid lab det","quantile",0.1,3.07142857142857
"ca",2,"2025-12-13","2025-12-27","pct wk covid lab det","quantile",0.25,4.2
"ca",2,"2025-12-13","2025-12-27","pct wk covid lab det","quantile",0.5,5.5
"ca",2,"2025-12-13","2025-12-27","pct wk covid lab det","quantile",0.75,6.81428571428571
"ca",2,"2025-12-13","2025-12-27","pct wk covid lab det","quantile",0.9,7.94285714285714
"ca",2,"2025-12-13","2025-12-27","pct wk covid lab det","quantile",0.975,9.81428571428571
"ca",2,"2025-12-13","2025-12-27","pct wk flu lab det","quantile",0.025,14.4285714285714
"ca",2,"2025-12-13","2025-12-27","pct wk flu lab det","quantile",0.1,19.1428571428571
"ca",2,"2025-12-13","2025-12-27","pct wk flu lab det","quantile",0.25,20.8571428571429
"ca",2,"2025-12-13","2025-12-27","pct wk flu lab det","quantile",0.5,23.5714285714286
"ca",2,"2025-12-13","2025-12-27","pct wk flu lab det","quantile",0.75,26.7142857142857
"ca",2,"2025-12-13","2025-12-27","pct wk flu lab det","quantile",0.9,29.2857142857143
"ca",2,"2025-12-13","2025-12-27","pct wk flu lab det","quantile",0.975,33.8571428571429
"ca",2,"2025-12-13","2025-12-27","pct wk rsv lab det","quantile",0.025,0.657142857142857
"ca",2,"2025-12-13","2025-12-27","pct wk rsv lab det","quantile",0.1,0.885714285714286
"ca",2,"2025-12-13","2025-12-27","pct wk rsv lab det","quantile",0.25,1.38571428571429
"ca",2,"2025-12-13","2025-12-27","pct wk rsv lab det","quantile",0.5,2.05714285714286
"ca",2,"2025-12-13","2025-12-27","pct wk rsv lab det","quantile",0.75,2.75714285714286
"ca",2,"2025-12-13","2025-12-27","pct wk rsv lab det","quantile",0.9,3.44285714285714
"ca",2,"2025-12-13","2025-12-27","pct wk rsv lab det","quantile",0.975,5.42857142857143
"ca",3,"2025-12-13","2026-01-03","pct wk covid lab det","quantile",0.025,1.75714285714286
"ca",3,"2025-12-13","2026-01-03","pct wk covid lab det","quantile",0.1,2.81428571428571
"ca",3,"2025-12-13","2026-01-03","pct wk covid lab det","quantile",0.25,3.98571428571429
"ca",3,"2025-12-13","2026-01-03","pct wk covid lab det","quantile",0.5,5.4
"ca",3,"2025-12-13","2026-01-03","pct wk covid lab det","quantile",0.75,7
"ca",3,"2025-12-13","2026-01-03","pct wk covid lab det","quantile",0.9,8.17142857142857
"ca",3,"2025-12-13","2026-01-03","pct wk covid lab det","quantile",0.975,9.91428571428571
"ca",3,"2025-12-13","2026-01-03","pct wk flu lab det","quantile",0.025,13.7142857142857
"ca",3,"2025-12-13","2026-01-03","pct wk flu lab det","quantile",0.1,17.8571428571429
"ca",3,"2025-12-13","2026-01-03","pct wk flu lab det","quantile",0.25,20.1428571428571
"ca",3,"2025-12-13","2026-01-03","pct wk flu lab det","quantile",0.5,23
"ca",3,"2025-12-13","2026-01-03","pct wk flu lab det","quantile",0.75,26.2857142857143
"ca",3,"2025-12-13","2026-01-03","pct wk flu lab det","quantile",0.9,29.7142857142857
"ca",3,"2025-12-13","2026-01-03","pct wk flu lab det","quantile",0.975,34.2857142857143
"ca",3,"2025-12-13","2026-01-03","pct wk rsv lab det","quantile",0.025,0.585714285714286
"ca",3,"2025-12-13","2026-01-03","pct wk rsv lab det","quantile",0.1,0.7
"ca",3,"2025-12-13","2026-01-03","pct wk rsv lab det","quantile",0.25,1.38571428571429
"ca",3,"2025-12-13","2026-01-03","pct wk rsv lab det","quantile",0.5,2.07142857142857
"ca",3,"2025-12-13","2026-01-03","pct wk rsv lab det","quantile",0.75,2.94285714285714
"ca",3,"2025-12-13","2026-01-03","pct wk rsv lab det","quantile",0.9,3.81428571428571
"ca",3,"2025-12-13","2026-01-03","pct wk rsv lab det","quantile",0.975,6.11428571428571
"mb",-1,"2025-12-13","2025-12-06","pct wk covid lab det","quantile",0.025,0.75
"mb",-1,"2025-12-13","2025-12-06","pct wk covid lab det","quantile",0.1,0.75
"mb",-1,"2025-12-13","2025-12-06","pct wk covid lab det","quantile",0.25,1.9
"mb",-1,"2025-12-13","2025-12-06","pct wk covid lab det","quantile",0.5,3.375
"mb",-1,"2025-12-13","2025-12-06","pct wk covid lab det","quantile",0.75,4.875
"mb",-1,"2025-12-13","2025-12-06","pct wk covid lab det","quantile",0.9,5.975
"mb",-1,"2025-12-13","2025-12-06","pct wk covid lab det","quantile",0.975,7
"mb",-1,"2025-12-13","2025-12-06","pct wk flu lab det","quantile",0.025,5.85
"mb",-1,"2025-12-13","2025-12-06","pct wk flu lab det","quantile",0.1,7.15
"mb",-1,"2025-12-13","2025-12-06","pct wk flu lab det","quantile",0.25,9.4
"mb",-1,"2025-12-13","2025-12-06","pct wk flu lab det","quantile",0.5,13
"mb",-1,"2025-12-13","2025-12-06","pct wk flu lab det","quantile",0.75,16.35
"mb",-1,"2025-12-13","2025-12-06","pct wk flu lab det","quantile",0.9,19.05
"mb",-1,"2025-12-13","2025-12-06","pct wk flu lab det","quantile",0.975,21
"mb",-1,"2025-12-13","2025-12-06","pct wk rsv lab det","quantile",0.025,0.5
"mb",-1,"2025-12-13","2025-12-06","pct wk rsv lab det","quantile",0.1,0.5
"mb",-1,"2025-12-13","2025-12-06","pct wk rsv lab det","quantile",0.25,0.5
"mb",-1,"2025-12-13","2025-12-06","pct wk rsv lab det","quantile",0.5,0.5
"mb",-1,"2025-12-13","2025-12-06","pct wk rsv lab det","quantile",0.75,0.5
"mb",-1,"2025-12-13","2025-12-06","pct wk rsv lab det","quantile",0.9,0.5
"mb",-1,"2025-12-13","2025-12-06","pct wk rsv lab det","quantile",0.975,0.5
"mb",0,"2025-12-13","2025-12-13","pct wk covid lab det","quantile",0.025,1.57142857142857
"mb",0,"2025-12-13","2025-12-13","pct wk covid lab det","quantile",0.1,1.97142857142857
"mb",0,"2025-12-13","2025-12-13","pct wk covid lab det","quantile",0.25,2.55714285714286
"mb",0,"2025-12-13","2025-12-13","pct wk covid lab det","quantile",0.5,3.17142857142857
"mb",0,"2025-12-13","2025-12-13","pct wk covid lab det","quantile",0.75,4.05714285714286
"mb",0,"2025-12-13","2025-12-13","pct wk covid lab det","quantile",0.9,4.67142857142857
"mb",0,"2025-12-13","2025-12-13","pct wk covid lab det","quantile",0.975,7.15714285714286
"mb",0,"2025-12-13","2025-12-13","pct wk flu lab det","quantile",0.025,10.3285714285714
"mb",0,"2025-12-13","2025-12-13","pct wk flu lab det","quantile",0.1,11.2285714285714
"mb",0,"2025-12-13","2025-12-13","pct wk flu lab det","quantile",0.25,12.6285714285714
"mb",0,"2025-12-13","2025-12-13","pct wk flu lab det","quantile",0.5,15
"mb",0,"2025-12-13","2025-12-13","pct wk flu lab det","quantile",0.75,17.5428571428571
"mb",0,"2025-12-13","2025-12-13","pct wk flu lab det","quantile",0.9,19.0285714285714
"mb",0,"2025-12-13","2025-12-13","pct wk flu lab det","quantile",0.975,21.1285714285714
"mb",0,"2025-12-13","2025-12-13","pct wk rsv lab det","quantile",0.025,0.2
"mb",0,"2025-12-13","2025-12-13","pct wk rsv lab det","quantile",0.1,0.2
"mb",0,"2025-12-13","2025-12-13","pct wk rsv lab det","quantile",0.25,0.2
"mb",0,"2025-12-13","2025-12-13","pct wk rsv lab det","quantile",0.5,0.2
"mb",0,"2025-12-13","2025-12-13","pct wk rsv lab det","quantile",0.75,0.8
"mb",0,"2025-12-13","2025-12-13","pct wk rsv lab det","quantile",0.9,0.8
"mb",0,"2025-12-13","2025-12-13","pct wk rsv lab det","quantile",0.975,1
"mb",1,"2025-12-13","2025-12-20","pct wk covid lab det","quantile",0.025,0.428571428571429
"mb",1,"2025-12-13","2025-12-20","pct wk covid lab det","quantile",0.1,1.21428571428571
"mb",1,"2025-12-13","2025-12-20","pct wk covid lab det","quantile",0.25,2.11428571428571
"mb",1,"2025-12-13","2025-12-20","pct wk covid lab det","quantile",0.5,3.1
"mb",1,"2025-12-13","2025-12-20","pct wk covid lab det","quantile",0.75,4.48571428571429
"mb",1,"2025-12-13","2025-12-20","pct wk covid lab det","quantile",0.9,5.4
"mb",1,"2025-12-13","2025-12-20","pct wk covid lab det","quantile",0.975,9.12857142857143
"mb",1,"2025-12-13","2025-12-20","pct wk flu lab det","quantile",0.025,8.11428571428571
"mb",1,"2025-12-13","2025-12-20","pct wk flu lab det","quantile",0.1,10.9
"mb",1,"2025-12-13","2025-12-20","pct wk flu lab det","quantile",0.25,13
"mb",1,"2025-12-13","2025-12-20","pct wk flu lab det","quantile",0.5,15.4285714285714
"mb",1,"2025-12-13","2025-12-20","pct wk flu lab det","quantile",0.75,18.5857142857143
"mb",1,"2025-12-13","2025-12-20","pct wk flu lab det","quantile",0.9,21.4
"mb",1,"2025-12-13","2025-12-20","pct wk flu lab det","quantile",0.975,25.2714285714286
"mb",1,"2025-12-13","2025-12-20","pct wk rsv lab det","quantile",0.025,0.2
"mb",1,"2025-12-13","2025-12-20","pct wk rsv lab det","quantile",0.1,0.2
"mb",1,"2025-12-13","2025-12-20","pct wk rsv lab det","quantile",0.25,0.2
"mb",1,"2025-12-13","2025-12-20","pct wk rsv lab det","quantile",0.5,0.6
"mb",1,"2025-12-13","2025-12-20","pct wk rsv lab det","quantile",0.75,1
"mb",1,"2025-12-13","2025-12-20","pct wk rsv lab det","quantile",0.9,1.6
"mb",1,"2025-12-13","2025-12-20","pct wk rsv lab det","quantile",0.975,3
"mb",2,"2025-12-13","2025-12-27","pct wk covid lab det","quantile",0.025,0.285714285714286
"mb",2,"2025-12-13","2025-12-27","pct wk covid lab det","quantile",0.1,0.742857142857143
"mb",2,"2025-12-13","2025-12-27","pct wk covid lab det","quantile",0.25,1.68571428571429
"mb",2,"2025-12-13","2025-12-27","pct wk covid lab det","quantile",0.5,3.02857142857143
"mb",2,"2025-12-13","2025-12-27","pct wk covid lab det","quantile",0.75,4.37142857142857
"mb",2,"2025-12-13","2025-12-27","pct wk covid lab det","quantile",0.9,5.71428571428571
"mb",2,"2025-12-13","2025-12-27","pct wk covid lab det","quantile",0.975,9.04285714285714
"mb",2,"2025-12-13","2025-12-27","pct wk flu lab det","quantile",0.025,7.61428571428571
"mb",2,"2025-12-13","2025-12-27","pct wk flu lab det","quantile",0.1,11.8142857142857
"mb",2,"2025-12-13","2025-12-27","pct wk flu lab det","quantile",0.25,14.3285714285714
"mb",2,"2025-12-13","2025-12-27","pct wk flu lab det","quantile",0.5,17.0285714285714
"mb",2,"2025-12-13","2025-12-27","pct wk flu lab det","quantile",0.75,20.7571428571429
"mb",2,"2025-12-13","2025-12-27","pct wk flu lab det","quantile",0.9,24.1857142857143
"mb",2,"2025-12-13","2025-12-27","pct wk flu lab det","quantile",0.975,29.6428571428571
"mb",2,"2025-12-13","2025-12-27","pct wk rsv lab det","quantile",0.025,0
"mb",2,"2025-12-13","2025-12-27","pct wk rsv lab det","quantile",0.1,0
"mb",2,"2025-12-13","2025-12-27","pct wk rsv lab det","quantile",0.25,0.2
"mb",2,"2025-12-13","2025-12-27","pct wk rsv lab det","quantile",0.5,0.6
"mb",2,"2025-12-13","2025-12-27","pct wk rsv lab det","quantile",0.75,1
"mb",2,"2025-12-13","2025-12-27","pct wk rsv lab det","quantile",0.9,2
"mb",2,"2025-12-13","2025-12-27","pct wk rsv lab det","quantile",0.975,4
"mb",3,"2025-12-13","2026-01-03","pct wk covid lab det","quantile",0.025,0.285714285714286
"mb",3,"2025-12-13","2026-01-03","pct wk covid lab det","quantile",0.1,0.714285714285714
"mb",3,"2025-12-13","2026-01-03","pct wk covid lab det","quantile",0.25,1.72857142857143
"mb",3,"2025-12-13","2026-01-03","pct wk covid lab det","quantile",0.5,2.9
"mb",3,"2025-12-13","2026-01-03","pct wk covid lab det","quantile",0.75,4.48571428571429
"mb",3,"2025-12-13","2026-01-03","pct wk covid lab det","quantile",0.9,5.68571428571429
"mb",3,"2025-12-13","2026-01-03","pct wk covid lab det","quantile",0.975,9.27142857142857
"mb",3,"2025-12-13","2026-01-03","pct wk flu lab det","quantile",0.025,7.98571428571429
"mb",3,"2025-12-13","2026-01-03","pct wk flu lab det","quantile",0.1,12.9285714285714
"mb",3,"2025-12-13","2026-01-03","pct wk flu lab det","quantile",0.25,16.1285714285714
"mb",3,"2025-12-13","2026-01-03","pct wk flu lab det","quantile",0.5,19.6428571428571
"mb",3,"2025-12-13","2026-01-03","pct wk flu lab det","quantile",0.75,24.0285714285714
"mb",3,"2025-12-13","2026-01-03","pct wk flu lab det","quantile",0.9,27.6
"mb",3,"2025-12-13","2026-01-03","pct wk flu lab det","quantile",0.975,32.0285714285714
"mb",3,"2025-12-13","2026-01-03","pct wk rsv lab det","quantile",0.025,0
"mb",3,"2025-12-13","2026-01-03","pct wk rsv lab det","quantile",0.1,0
"mb",3,"2025-12-13","2026-01-03","pct wk rsv lab det","quantile",0.25,0.2
"mb",3,"2025-12-13","2026-01-03","pct wk rsv lab det","quantile",0.5,0.6
"mb",3,"2025-12-13","2026-01-03","pct wk rsv lab det","quantile",0.75,1.2
"mb",3,"2025-12-13","2026-01-03","pct wk rsv lab det","quantile",0.9,2.2
"mb",3,"2025-12-13","2026-01-03","pct wk rsv lab det","quantile",0.975,4.6
"nb",-1,"2025-12-13","2025-12-06","pct wk covid lab det","quantile",0.025,3.1
"nb",-1,"2025-12-13","2025-12-06","pct wk covid lab det","quantile",0.1,3.5
"nb",-1,"2025-12-13","2025-12-06","pct wk covid lab det","quantile",0.25,4.4
"nb",-1,"2025-12-13","2025-12-06","pct wk covid lab det","quantile",0.5,5.7
"nb",-1,"2025-12-13","2025-12-06","pct wk covid lab det","quantile",0.75,7.25
"nb",-1,"2025-12-13","2025-12-06","pct wk covid lab det","quantile",0.9,8.15
"nb",-1,"2025-12-13","2025-12-06","pct wk covid lab det","quantile",0.975,9
"nb",-1,"2025-12-13","2025-12-06","pct wk flu lab det","quantile",0.025,11.55
"nb",-1,"2025-12-13","2025-12-06","pct wk flu lab det","quantile",0.1,14.4
"nb",-1,"2025-12-13","2025-12-06","pct wk flu lab det","quantile",0.25,18.025
"nb",-1,"2025-12-13","2025-12-06","pct wk flu lab det","quantile",0.5,25.075
"nb",-1,"2025-12-13","2025-12-06","pct wk flu lab det","quantile",0.75,31.3
"nb",-1,"2025-12-13","2025-12-06","pct wk flu lab det","quantile",0.9,35.5
"nb",-1,"2025-12-13","2025-12-06","pct wk flu lab det","quantile",0.975,39.25
"nb",-1,"2025-12-13","2025-12-06","pct wk rsv lab det","quantile",0.025,0.3
"nb",-1,"2025-12-13","2025-12-06","pct wk rsv lab det","quantile",0.1,0.55
"nb",-1,"2025-12-13","2025-12-06","pct wk rsv lab det","quantile",0.25,0.8
"nb",-1,"2025-12-13","2025-12-06","pct wk rsv lab det","quantile",0.5,1.3
"nb",-1,"2025-12-13","2025-12-06","pct wk rsv lab det","quantile",0.75,1.8
"nb",-1,"2025-12-13","2025-12-06","pct wk rsv lab det","quantile",0.9,2.05
"nb",-1,"2025-12-13","2025-12-06","pct wk rsv lab det","quantile",0.975,2.55
"nb",0,"2025-12-13","2025-12-13","pct wk covid lab det","quantile",0.025,3.81428571428571
"nb",0,"2025-12-13","2025-12-13","pct wk covid lab det","quantile",0.1,4.21428571428571
"nb",0,"2025-12-13","2025-12-13","pct wk covid lab det","quantile",0.25,4.7
"nb",0,"2025-12-13","2025-12-13","pct wk covid lab det","quantile",0.5,5.75714285714286
"nb",0,"2025-12-13","2025-12-13","pct wk covid lab det","quantile",0.75,6.55714285714286
"nb",0,"2025-12-13","2025-12-13","pct wk covid lab det","quantile",0.9,7.02857142857143
"nb",0,"2025-12-13","2025-12-13","pct wk covid lab det","quantile",0.975,7.61428571428571
"nb",0,"2025-12-13","2025-12-13","pct wk flu lab det","quantile",0.025,19
"nb",0,"2025-12-13","2025-12-13","pct wk flu lab det","quantile",0.1,20.9857142857143
"nb",0,"2025-12-13","2025-12-13","pct wk flu lab det","quantile",0.25,23.5428571428571
"nb",0,"2025-12-13","2025-12-13","pct wk flu lab det","quantile",0.5,27.4428571428571
"nb",0,"2025-12-13","2025-12-13","pct wk flu lab det","quantile",0.75,31.4714285714286
"nb",0,"2025-12-13","2025-12-13","pct wk flu lab det","quantile",0.9,33.9714285714286
"nb",0,"2025-12-13","2025-12-13","pct wk flu lab det","quantile",0.975,36.4
"nb",0,"2025-12-13","2025-12-13","pct wk rsv lab det","quantile",0.025,0.571428571428571
"nb",0,"2025-12-13","2025-12-13","pct wk rsv lab det","quantile",0.1,0.728571428571429
"nb",0,"2025-12-13","2025-12-13","pct wk rsv lab det","quantile",0.25,0.871428571428571
"nb",0,"2025-12-13","2025-12-13","pct wk rsv lab det","quantile",0.5,1.64285714285714
"nb",0,"2025-12-13","2025-12-13","pct wk rsv lab det","quantile",0.75,1.97142857142857
"nb",0,"2025-12-13","2025-12-13","pct wk rsv lab det","quantile",0.9,2.27142857142857
"nb",0,"2025-12-13","2025-12-13","pct wk rsv lab det","quantile",0.975,3.02857142857143
"nb",1,"2025-12-13","2025-12-20","pct wk covid lab det","quantile",0.025,2.01428571428571
"nb",1,"2025-12-13","2025-12-20","pct wk covid lab det","quantile",0.1,3.51428571428571
"nb",1,"2025-12-13","2025-12-20","pct wk covid lab det","quantile",0.25,4.3
"nb",1,"2025-12-13","2025-12-20","pct wk covid lab det","quantile",0.5,5.68571428571429
"nb",1,"2025-12-13","2025-12-20","pct wk covid lab det","quantile",0.75,7.25714285714286
"nb",1,"2025-12-13","2025-12-20","pct wk covid lab det","quantile",0.9,8.04285714285714
"nb",1,"2025-12-13","2025-12-20","pct wk covid lab det","quantile",0.975,10.0285714285714
"nb",1,"2025-12-13","2025-12-20","pct wk flu lab det","quantile",0.025,16.7
"nb",1,"2025-12-13","2025-12-20","pct wk flu lab det","quantile",0.1,21.4
"nb",1,"2025-12-13","2025-12-20","pct wk flu lab det","quantile",0.25,24.8571428571429
"nb",1,"2025-12-13","2025-12-20","pct wk flu lab det","quantile",0.5,27.9571428571429
"nb",1,"2025-12-13","2025-12-20","pct wk flu lab det","quantile",0.75,31.6714285714286
"nb",1,"2025-12-13","2025-12-20","pct wk flu lab det","quantile",0.9,34.6714285714286
"nb",1,"2025-12-13","2025-12-20","pct wk flu lab det","quantile",0.975,39.3857142857143
"nb",1,"2025-12-13","2025-12-20","pct wk rsv lab det","quantile",0.025,0.171428571428571
"nb",1,"2025-12-13","2025-12-20","pct wk rsv lab det","quantile",0.1,0.528571428571429
"nb",1,"2025-12-13","2025-12-20","pct wk rsv lab det","quantile",0.25,1.1
"nb",1,"2025-12-13","2025-12-20","pct wk rsv lab det","quantile",0.5,1.71428571428571
"nb",1,"2025-12-13","2025-12-20","pct wk rsv lab det","quantile",0.75,2.31428571428571
"nb",1,"2025-12-13","2025-12-20","pct wk rsv lab det","quantile",0.9,2.91428571428571
"nb",1,"2025-12-13","2025-12-20","pct wk rsv lab det","quantile",0.975,4.84285714285714
"nb",2,"2025-12-13","2025-12-27","pct wk covid lab det","quantile",0.025,1.71428571428571
"nb",2,"2025-12-13","2025-12-27","pct wk covid lab det","quantile",0.1,2.94285714285714
"nb",2,"2025-12-13","2025-12-27","pct wk covid lab det","quantile",0.25,4.11428571428571
"nb",2,"2025-12-13","2025-12-27","pct wk covid lab det","quantile",0.5,5.5
"nb",2,"2025-12-13","2025-12-27","pct wk covid lab det","quantile",0.75,7.15714285714286
"nb",2,"2025-12-13","2025-12-27","pct wk covid lab det","quantile",0.9,8.22857142857143
"nb",2,"2025-12-13","2025-12-27","pct wk covid lab det","quantile",0.975,10.0285714285714
"nb",2,"2025-12-13","2025-12-27","pct wk flu lab det","quantile",0.025,16.9285714285714
"nb",2,"2025-12-13","2025-12-27","pct wk flu lab det","quantile",0.1,21.6
"nb",2,"2025-12-13","2025-12-27","pct wk flu lab det","quantile",0.25,24.1714285714286
"nb",2,"2025-12-13","2025-12-27","pct wk flu lab det","quantile",0.5,27.1714285714286
"nb",2,"2025-12-13","2025-12-27","pct wk flu lab det","quantile",0.75,31.3142857142857
