"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"bc",3,"2026-01-10","2026-01-31","pct wk rsv lab det","quantile",0.75,6.0625
"bc",3,"2026-01-10","2026-01-31","pct wk rsv lab det","quantile",0.9,7.375
"bc",3,"2026-01-10","2026-01-31","pct wk rsv lab det","quantile",0.975,10.325
"ca",-1,"2026-01-10","2026-01-03","pct wk covid lab det","quantile",0.025,3.04
"ca",-1,"2026-01-10","2026-01-03","pct wk covid lab det","quantile",0.1,3.44
"ca",-1,"2026-01-10","2026-01-03","pct wk covid lab det","quantile",0.25,4.28
"ca",-1,"2026-01-10","2026-01-03","pct wk covid lab det","quantile",0.5,5.12
"ca",-1,"2026-01-10","2026-01-03","pct wk covid lab det","quantile",0.75,6.16
"ca",-1,"2026-01-10","2026-01-03","pct wk covid lab det","quantile",0.9,6.84
"ca",-1,"2026-01-10","2026-01-03","pct wk covid lab det","quantile",0.975,7.24
"ca",-1,"2026-01-10","2026-01-03","pct wk flu lab det","quantile",0.025,15.24
"ca",-1,"2026-01-10","2026-01-03","pct wk flu lab det","quantile",0.1,18.16
"ca",-1,"2026-01-10","2026-01-03","pct wk flu lab det","quantile",0.25,22.32
"ca",-1,"2026-01-10","2026-01-03","pct wk flu lab det","quantile",0.5,27.68
"ca",-1,"2026-01-10","2026-01-03","pct wk flu lab det","quantile",0.75,32.68
"ca",-1,"2026-01-10","2026-01-03","pct wk flu lab det","quantile",0.9,36.24
"ca",-1,"2026-01-10","2026-01-03","pct wk flu lab det","quantile",0.975,39.4
"ca",-1,"2026-01-10","2026-01-03","pct wk rsv lab det","quantile",0.025,1.38
"ca",-1,"2026-01-10","2026-01-03","pct wk rsv lab det","quantile",0.1,1.78
"ca",-1,"2026-01-10","2026-01-03","pct wk rsv lab det","quantile",0.25,2.58
"ca",-1,"2026-01-10","2026-01-03","pct wk rsv lab det","quantile",0.5,3.14
"ca",-1,"2026-01-10","2026-01-03","pct wk rsv lab det","quantile",0.75,3.98
"ca",-1,"2026-01-10","2026-01-03","pct wk rsv lab det","quantile",0.9,4.54
"ca",-1,"2026-01-10","2026-01-03","pct wk rsv lab det","quantile",0.975,4.96
"ca",0,"2026-01-10","2026-01-10","pct wk covid lab det","quantile",0.025,3.6
"ca",0,"2026-01-10","2026-01-10","pct wk covid lab det","quantile",0.1,3.975
"ca",0,"2026-01-10","2026-01-10","pct wk covid lab det","quantile",0.25,4.2125
"ca",0,"2026-01-10","2026-01-10","pct wk covid lab det","quantile",0.5,4.8375
"ca",0,"2026-01-10","2026-01-10","pct wk covid lab det","quantile",0.75,5.85
"ca",0,"2026-01-10","2026-01-10","pct wk covid lab det","quantile",0.9,6.075
"ca",0,"2026-01-10","2026-01-10","pct wk covid lab det","quantile",0.975,6.4625
"ca",0,"2026-01-10","2026-01-10","pct wk flu lab det","quantile",0.025,18.825
"ca",0,"2026-01-10","2026-01-10","pct wk flu lab det","quantile",0.1,21.125
"ca",0,"2026-01-10","2026-01-10","pct wk flu lab det","quantile",0.25,23.8
"ca",0,"2026-01-10","2026-01-10","pct wk flu lab det","quantile",0.5,27.675
"ca",0,"2026-01-10","2026-01-10","pct wk flu lab det","quantile",0.75,31.4
"ca",0,"2026-01-10","2026-01-10","pct wk flu lab det","quantile",0.9,34.825
"ca",0,"2026-01-10","2026-01-10","pct wk flu lab det","quantile",0.975,37.375
"ca",0,"2026-01-10","2026-01-10","pct wk rsv lab det","quantile",0.025,2.1375
"ca",0,"2026-01-10","2026-01-10","pct wk rsv lab det","quantile",0.1,2.375
"ca",0,"2026-01-10","2026-01-10","pct wk rsv lab det","quantile",0.25,2.625
"ca",0,"2026-01-10","2026-01-10","pct wk rsv lab det","quantile",0.5,3.2125
"ca",0,"2026-01-10","2026-01-10","pct wk rsv lab det","quantile",0.75,4.05
"ca",0,"2026-01-10","2026-01-10","pct wk rsv lab det","quantile",0.9,4.15
"ca",0,"2026-01-10","2026-01-10","pct wk rsv lab det","quantile",0.975,4.6375
"ca",1,"2026-01-10","2026-01-17","pct wk covid lab det","quantile",0.025,2.075
"ca",1,"2026-01-10","2026-01-17","pct wk covid lab det","quantile",0.1,3.075
"ca",1,"2026-01-10","2026-01-17","pct wk covid lab det","quantile",0.25,3.9125
"ca",1,"2026-01-10","2026-01-17","pct wk covid lab det","quantile",0.5,5.0375
"ca",1,"2026-01-10","2026-01-17","pct wk covid lab det","quantile",0.75,6.075
"ca",1,"2026-01-10","2026-01-17","pct wk covid lab det","quantile",0.9,6.8375
"ca",1,"2026-01-10","2026-01-17","pct wk covid lab det","quantile",0.975,8.1875
"ca",1,"2026-01-10","2026-01-17","pct wk flu lab det","quantile",0.025,12.325
"ca",1,"2026-01-10","2026-01-17","pct wk flu lab det","quantile",0.1,17.225
"ca",1,"2026-01-10","2026-01-17","pct wk flu lab det","quantile",0.25,20.975
"ca",1,"2026-01-10","2026-01-17","pct wk flu lab det","quantile",0.5,25.775
"ca",1,"2026-01-10","2026-01-17","pct wk flu lab det","quantile",0.75,29.95
"ca",1,"2026-01-10","2026-01-17","pct wk flu lab det","quantile",0.9,35.325
"ca",1,"2026-01-10","2026-01-17","pct wk flu lab det","quantile",0.975,41.125
"ca",1,"2026-01-10","2026-01-17","pct wk rsv lab det","quantile",0.025,1.15
"ca",1,"2026-01-10","2026-01-17","pct wk rsv lab det","quantile",0.1,2.15
"ca",1,"2026-01-10","2026-01-17","pct wk rsv lab det","quantile",0.25,2.6375
"ca",1,"2026-01-10","2026-01-17","pct wk rsv lab det","quantile",0.5,3.35
"ca",1,"2026-01-10","2026-01-17","pct wk rsv lab det","quantile",0.75,4.1
"ca",1,"2026-01-10","2026-01-17","pct wk rsv lab det","quantile",0.9,4.6875
"ca",1,"2026-01-10","2026-01-17","pct wk rsv lab det","quantile",0.975,6.925
"ca",2,"2026-01-10","2026-01-24","pct wk covid lab det","quantile",0.025,2
"ca",2,"2026-01-10","2026-01-24","pct wk covid lab det","quantile",0.1,2.75
"ca",2,"2026-01-10","2026-01-24","pct wk covid lab det","quantile",0.25,3.6375
"ca",2,"2026-01-10","2026-01-24","pct wk covid lab det","quantile",0.5,4.925
"ca",2,"2026-01-10","2026-01-24","pct wk covid lab det","quantile",0.75,6.05
"ca",2,"2026-01-10","2026-01-24","pct wk covid lab det","quantile",0.9,7.0875
"ca",2,"2026-01-10","2026-01-24","pct wk covid lab det","quantile",0.975,8.35
"ca",2,"2026-01-10","2026-01-24","pct wk flu lab det","quantile",0.025,7.8
"ca",2,"2026-01-10","2026-01-24","pct wk flu lab det","quantile",0.1,14.25
"ca",2,"2026-01-10","2026-01-24","pct wk flu lab det","quantile",0.25,18.775
"ca",2,"2026-01-10","2026-01-24","pct wk flu lab det","quantile",0.5,24.625
"ca",2,"2026-01-10","2026-01-24","pct wk flu lab det","quantile",0.75,29.45
"ca",2,"2026-01-10","2026-01-24","pct wk flu lab det","quantile",0.9,36.75
"ca",2,"2026-01-10","2026-01-24","pct wk flu lab det","quantile",0.975,41.5
"ca",2,"2026-01-10","2026-01-24","pct wk rsv lab det","quantile",0.025,1.2875
"ca",2,"2026-01-10","2026-01-24","pct wk rsv lab det","quantile",0.1,2.025
"ca",2,"2026-01-10","2026-01-24","pct wk rsv lab det","quantile",0.25,2.75
"ca",2,"2026-01-10","2026-01-24","pct wk rsv lab det","quantile",0.5,3.475
"ca",2,"2026-01-10","2026-01-24","pct wk rsv lab det","quantile",0.75,4.3625
"ca",2,"2026-01-10","2026-01-24","pct wk rsv lab det","quantile",0.9,5.2375
"ca",2,"2026-01-10","2026-01-24","pct wk rsv lab det","quantile",0.975,7.6
"ca",3,"2026-01-10","2026-01-31","pct wk covid lab det","quantile",0.025,1.9625
"ca",3,"2026-01-10","2026-01-31","pct wk covid lab det","quantile",0.1,2.625
"ca",3,"2026-01-10","2026-01-31","pct wk covid lab det","quantile",0.25,3.7875
"ca",3,"2026-01-10","2026-01-31","pct wk covid lab det","quantile",0.5,4.925
"ca",3,"2026-01-10","2026-01-31","pct wk covid lab det","quantile",0.75,6.1125
"ca",3,"2026-01-10","2026-01-31","pct wk covid lab det","quantile",0.9,7.15
"ca",3,"2026-01-10","2026-01-31","pct wk covid lab det","quantile",0.975,8.7125
"ca",3,"2026-01-10","2026-01-31","pct wk flu lab det","quantile",0.025,4.875
"ca",3,"2026-01-10","2026-01-31","pct wk flu lab det","quantile",0.1,11.55
"ca",3,"2026-01-10","2026-01-31","pct wk flu lab det","quantile",0.25,16.725
"ca",3,"2026-01-10","2026-01-31","pct wk flu lab det","quantile",0.5,23.375
"ca",3,"2026-01-10","2026-01-31","pct wk flu lab det","quantile",0.75,29.025
"ca",3,"2026-01-10","2026-01-31","pct wk flu lab det","quantile",0.9,37.25
"ca",3,"2026-01-10","2026-01-31","pct wk flu lab det","quantile",0.975,43.625
"ca",3,"2026-01-10","2026-01-31","pct wk rsv lab det","quantile",0.025,1.4125
"ca",3,"2026-01-10","2026-01-31","pct wk rsv lab det","quantile",0.1,1.925
"ca",3,"2026-01-10","2026-01-31","pct wk rsv lab det","quantile",0.25,2.925
"ca",3,"2026-01-10","2026-01-31","pct wk rsv lab det","quantile",0.5,3.675
"ca",3,"2026-01-10","2026-01-31","pct wk rsv lab det","quantile",0.75,4.7
"ca",3,"2026-01-10","2026-01-31","pct wk rsv lab det","quantile",0.9,5.7125
"ca",3,"2026-01-10","2026-01-31","pct wk rsv lab det","quantile",0.975,8.3375
"mb",-1,"2026-01-10","2026-01-03","pct wk covid lab det","quantile",0.025,1.2
"mb",-1,"2026-01-10","2026-01-03","pct wk covid lab det","quantile",0.1,1.88
"mb",-1,"2026-01-10","2026-01-03","pct wk covid lab det","quantile",0.25,2.84
"mb",-1,"2026-01-10","2026-01-03","pct wk covid lab det","quantile",0.5,4.08
"mb",-1,"2026-01-10","2026-01-03","pct wk covid lab det","quantile",0.75,5.36
"mb",-1,"2026-01-10","2026-01-03","pct wk covid lab det","quantile",0.9,6.2
"mb",-1,"2026-01-10","2026-01-03","pct wk covid lab det","quantile",0.975,7.2
"mb",-1,"2026-01-10","2026-01-03","pct wk flu lab det","quantile",0.025,5.46
"mb",-1,"2026-01-10","2026-01-03","pct wk flu lab det","quantile",0.1,7.34
"mb",-1,"2026-01-10","2026-01-03","pct wk flu lab det","quantile",0.25,9.9
"mb",-1,"2026-01-10","2026-01-03","pct wk flu lab det","quantile",0.5,13.44
"mb",-1,"2026-01-10","2026-01-03","pct wk flu lab det","quantile",0.75,16.68
"mb",-1,"2026-01-10","2026-01-03","pct wk flu lab det","quantile",0.9,19
"mb",-1,"2026-01-10","2026-01-03","pct wk flu lab det","quantile",0.975,21.98
"mb",-1,"2026-01-10","2026-01-03","pct wk rsv lab det","quantile",0.025,0.333333333333333
"mb",-1,"2026-01-10","2026-01-03","pct wk rsv lab det","quantile",0.1,0.333333333333333
"mb",-1,"2026-01-10","2026-01-03","pct wk rsv lab det","quantile",0.25,0.333333333333333
"mb",-1,"2026-01-10","2026-01-03","pct wk rsv lab det","quantile",0.5,1
"mb",-1,"2026-01-10","2026-01-03","pct wk rsv lab det","quantile",0.75,1.33333333333333
"mb",-1,"2026-01-10","2026-01-03","pct wk rsv lab det","quantile",0.9,1.33333333333333
"mb",-1,"2026-01-10","2026-01-03","pct wk rsv lab det","quantile",0.975,2
"mb",0,"2026-01-10","2026-01-10","pct wk covid lab det","quantile",0.025,2.2
"mb",0,"2026-01-10","2026-01-10","pct wk covid lab det","quantile",0.1,2.55
"mb",0,"2026-01-10","2026-01-10","pct wk covid lab det","quantile",0.25,3.175
"mb",0,"2026-01-10","2026-01-10","pct wk covid lab det","quantile",0.5,3.8625
"mb",0,"2026-01-10","2026-01-10","pct wk covid lab det","quantile",0.75,4.8125
"mb",0,"2026-01-10","2026-01-10","pct wk covid lab det","quantile",0.9,5.3375
"mb",0,"2026-01-10","2026-01-10","pct wk covid lab det","quantile",0.975,5.75
"mb",0,"2026-01-10","2026-01-10","pct wk flu lab det","quantile",0.025,7.325
"mb",0,"2026-01-10","2026-01-10","pct wk flu lab det","quantile",0.1,8.75
"mb",0,"2026-01-10","2026-01-10","pct wk flu lab det","quantile",0.25,10.5
"mb",0,"2026-01-10","2026-01-10","pct wk flu lab det","quantile",0.5,13.2625
"mb",0,"2026-01-10","2026-01-10","pct wk flu lab det","quantile",0.75,15.5625
"mb",0,"2026-01-10","2026-01-10","pct wk flu lab det","quantile",0.9,17.35
"mb",0,"2026-01-10","2026-01-10","pct wk flu lab det","quantile",0.975,19.825
"mb",0,"2026-01-10","2026-01-10","pct wk rsv lab det","quantile",0.025,0.5
"mb",0,"2026-01-10","2026-01-10","pct wk rsv lab det","quantile",0.1,0.666666666666667
"mb",0,"2026-01-10","2026-01-10","pct wk rsv lab det","quantile",0.25,0.833333333333333
"mb",0,"2026-01-10","2026-01-10","pct wk rsv lab det","quantile",0.5,1
"mb",0,"2026-01-10","2026-01-10","pct wk rsv lab det","quantile",0.75,1.66666666666667
"mb",0,"2026-01-10","2026-01-10","pct wk rsv lab det","quantile",0.9,1.83333333333333
"mb",0,"2026-01-10","2026-01-10","pct wk rsv lab det","quantile",0.975,2
"mb",1,"2026-01-10","2026-01-17","pct wk covid lab det","quantile",0.025,0.8625
"mb",1,"2026-01-10","2026-01-17","pct wk covid lab det","quantile",0.1,1.75
"mb",1,"2026-01-10","2026-01-17","pct wk covid lab det","quantile",0.25,2.775
"mb",1,"2026-01-10","2026-01-17","pct wk covid lab det","quantile",0.5,3.825
"mb",1,"2026-01-10","2026-01-17","pct wk covid lab det","quantile",0.75,4.8625
"mb",1,"2026-01-10","2026-01-17","pct wk covid lab det","quantile",0.9,5.8875
"mb",1,"2026-01-10","2026-01-17","pct wk covid lab det","quantile",0.975,7.6375
"mb",1,"2026-01-10","2026-01-17","pct wk flu lab det","quantile",0.025,2.875
"mb",1,"2026-01-10","2026-01-17","pct wk flu lab det","quantile",0.1,6.7
"mb",1,"2026-01-10","2026-01-17","pct wk flu lab det","quantile",0.25,9.2875
"mb",1,"2026-01-10","2026-01-17","pct wk flu lab det","quantile",0.5,12.3
"mb",1,"2026-01-10","2026-01-17","pct wk flu lab det","quantile",0.75,15.4
"mb",1,"2026-01-10","2026-01-17","pct wk flu lab det","quantile",0.9,18.875
"mb",1,"2026-01-10","2026-01-17","pct wk flu lab det","quantile",0.975,23.6875
"mb",1,"2026-01-10","2026-01-17","pct wk rsv lab det","quantile",0.025,0
"mb",1,"2026-01-10","2026-01-17","pct wk rsv lab det","quantile",0.1,0.166666666666667
"mb",1,"2026-01-10","2026-01-17","pct wk rsv lab det","quantile",0.25,0.5
"mb",1,"2026-01-10","2026-01-17","pct wk rsv lab det","quantile",0.5,1
"mb",1,"2026-01-10","2026-01-17","pct wk rsv lab det","quantile",0.75,1.66666666666667
"mb",1,"2026-01-10","2026-01-17","pct wk rsv lab det","quantile",0.9,2.33333333333333
"mb",1,"2026-01-10","2026-01-17","pct wk rsv lab det","quantile",0.975,3.83333333333333
"mb",2,"2026-01-10","2026-01-24","pct wk covid lab det","quantile",0.025,0.8
"mb",2,"2026-01-10","2026-01-24","pct wk covid lab det","quantile",0.1,1.625
"mb",2,"2026-01-10","2026-01-24","pct wk covid lab det","quantile",0.25,2.7625
"mb",2,"2026-01-10","2026-01-24","pct wk covid lab det","quantile",0.5,3.9125
"mb",2,"2026-01-10","2026-01-24","pct wk covid lab det","quantile",0.75,5.1125
"mb",2,"2026-01-10","2026-01-24","pct wk covid lab det","quantile",0.9,6.25
"mb",2,"2026-01-10","2026-01-24","pct wk covid lab det","quantile",0.975,8.1
"mb",2,"2026-01-10","2026-01-24","pct wk flu lab det","quantile",0.025,1.5
"mb",2,"2026-01-10","2026-01-24","pct wk flu lab det","quantile",0.1,5
"mb",2,"2026-01-10","2026-01-24","pct wk flu lab det","quantile",0.25,8.05
"mb",2,"2026-01-10","2026-01-24","pct wk flu lab det","quantile",0.5,11.5875
"mb",2,"2026-01-10","2026-01-24","pct wk flu lab det","quantile",0.75,14.8875
"mb",2,"2026-01-10","2026-01-24","pct wk flu lab det","quantile",0.9,19.875
"mb",2,"2026-01-10","2026-01-24","pct wk flu lab det","quantile",0.975,24.6625
"mb",2,"2026-01-10","2026-01-24","pct wk rsv lab det","quantile",0.025,0
"mb",2,"2026-01-10","2026-01-24","pct wk rsv lab det","quantile",0.1,0.166666666666667
"mb",2,"2026-01-10","2026-01-24","pct wk rsv lab det","quantile",0.25,0.5
"mb",2,"2026-01-10","2026-01-24","pct wk rsv lab det","quantile",0.5,1.33333333333333
"mb",2,"2026-01-10","2026-01-24","pct wk rsv lab det","quantile",0.75,1.66666666666667
"mb",2,"2026-01-10","2026-01-24","pct wk rsv lab det","quantile",0.9,2.66666666666667
"mb",2,"2026-01-10","2026-01-24","pct wk rsv lab det","quantile",0.975,4.66666666666667
"mb",3,"2026-01-10","2026-01-31","pct wk covid lab det","quantile",0.025,0.75
"mb",3,"2026-01-10","2026-01-31","pct wk covid lab det","quantile",0.1,1.5125
"mb",3,"2026-01-10","2026-01-31","pct wk covid lab det","quantile",0.25,2.65
"mb",3,"2026-01-10","2026-01-31","pct wk covid lab det","quantile",0.5,3.9
"mb",3,"2026-01-10","2026-01-31","pct wk covid lab det","quantile",0.75,5.4375
"mb",3,"2026-01-10","2026-01-31","pct wk covid lab det","quantile",0.9,6.625
"mb",3,"2026-01-10","2026-01-31","pct wk covid lab det","quantile",0.975,8.2875
"mb",3,"2026-01-10","2026-01-31","pct wk flu lab det","quantile",0.025,0.75
"mb",3,"2026-01-10","2026-01-31","pct wk flu lab det","quantile",0.1,3.5375
"mb",3,"2026-01-10","2026-01-31","pct wk flu lab det","quantile",0.25,6.6875
"mb",3,"2026-01-10","2026-01-31","pct wk flu lab det","quantile",0.5,10.625
"mb",3,"2026-01-10","2026-01-31","pct wk flu lab det","quantile",0.75,14.1375
"mb",3,"2026-01-10","2026-01-31","pct wk flu lab det","quantile",0.9,19.7375
"mb",3,"2026-01-10","2026-01-31","pct wk flu lab det","quantile",0.975,24.9875
"mb",3,"2026-01-10","2026-01-31","pct wk rsv lab det","quantile",0.025,0
"mb",3,"2026-01-10","2026-01-31","pct wk rsv lab det","quantile",0.1,0.333333333333333
"mb",3,"2026-01-10","2026-01-31","pct wk rsv lab det","quantile",0.25,0.666666666666667
"mb",3,"2026-01-10","2026-01-31","pct wk rsv lab det","quantile",0.5,1.5
"mb",3,"2026-01-10","2026-01-31","pct wk rsv lab det","quantile",0.75,2.16666666666667
"mb",3,"2026-01-10","2026-01-31","pct wk rsv lab det","quantile",0.9,3.16666666666667
"mb",3,"2026-01-10","2026-01-31","pct wk rsv lab det","quantile",0.975,5.66666666666667
"nb",-1,"2026-01-10","2026-01-03","pct wk covid lab det","quantile",0.025,4.8
"nb",-1,"2026-01-10","2026-01-03","pct wk covid lab det","quantile",0.1,5.6
"nb",-1,"2026-01-10","2026-01-03","pct wk covid lab det","quantile",0.25,6.52
"nb",-1,"2026-01-10","2026-01-03","pct wk covid lab det","quantile",0.5,7.88
"nb",-1,"2026-01-10","2026-01-03","pct wk covid lab det","quantile",0.75,9.48
"nb",-1,"2026-01-10","2026-01-03","pct wk covid lab det","quantile",0.9,10.44
"nb",-1,"2026-01-10","2026-01-03","pct wk covid lab det","quantile",0.975,11.08
"nb",-1,"2026-01-10","2026-01-03","pct wk flu lab det","quantile",0.025,12.92
"nb",-1,"2026-01-10","2026-01-03","pct wk flu lab det","quantile",0.1,15.88
"nb",-1,"2026-01-10","2026-01-03","pct wk flu lab det","quantile",0.25,19.6
"nb",-1,"2026-01-10","2026-01-03","pct wk flu lab det","quantile",0.5,25.28
"nb",-1,"2026-01-10","2026-01-03","pct wk flu lab det","quantile",0.75,30.76
"nb",-1,"2026-01-10","2026-01-03","pct wk flu lab det","quantile",0.9,34.24
"nb",-1,"2026-01-10","2026-01-03","pct wk flu lab det","quantile",0.975,37.24
"nb",-1,"2026-01-10","2026-01-03","pct wk rsv lab det","quantile",0.025,0.36
"nb",-1,"2026-01-10","2026-01-03","pct wk rsv lab det","quantile",0.1,0.96
"nb",-1,"2026-01-10","2026-01-03","pct wk rsv lab det","quantile",0.25,1.16
"nb",-1,"2026-01-10","2026-01-03","pct wk rsv lab det","quantile",0.5,1.72
"nb",-1,"2026-01-10","2026-01-03","pct wk rsv lab det","quantile",0.75,2.12
"nb",-1,"2026-01-10","2026-01-03","pct wk rsv lab det","quantile",0.9,2.72
"nb",-1,"2026-01-10","2026-01-03","pct wk rsv lab det","quantile",0.975,3.16
"nb",0,"2026-01-10","2026-01-10","pct wk covid lab det","quantile",0.025,5.7125
"nb",0,"2026-01-10","2026-01-10","pct wk covid lab det","quantile",0.1,6.1875
"nb",0,"2026-01-10","2026-01-10","pct wk covid lab det","quantile",0.25,6.8875
"nb",0,"2026-01-10","2026-01-10","pct wk covid lab det","quantile",0.5,7.7125
"nb",0,"2026-01-10","2026-01-10","pct wk covid lab det","quantile",0.75,8.8125
"nb",0,"2026-01-10","2026-01-10","pct wk covid lab det","quantile",0.9,9.3875
"nb",0,"2026-01-10","2026-01-10","pct wk covid lab det","quantile",0.975,10.025
"nb",0,"2026-01-10","2026-01-10","pct wk flu lab det","quantile",0.025,15.925
"nb",0,"2026-01-10","2026-01-10","pct wk flu lab det","quantile",0.1,18.825
"nb",0,"2026-01-10","2026-01-10","pct wk flu lab det","quantile",0.25,21.65
"nb",0,"2026-01-10","2026-01-10","pct wk flu lab det","quantile",0.5,25.325
"nb",0,"2026-01-10","2026-01-10","pct wk flu lab det","quantile",0.75,29.325
"nb",0,"2026-01-10","2026-01-10","pct wk flu lab det","quantile",0.9,31.825
"nb",0,"2026-01-10","2026-01-10","pct wk flu lab det","quantile",0.975,36.275
"nb",0,"2026-01-10","2026-01-10","pct wk rsv lab det","quantile",0.025,0.7375
"nb",0,"2026-01-10","2026-01-10","pct wk rsv lab det","quantile",0.1,0.9625
"nb",0,"2026-01-10","2026-01-10","pct wk rsv lab det","quantile",0.25,1.275
"nb",0,"2026-01-10","2026-01-10","pct wk rsv lab det","quantile",0.5,1.875
"nb",0,"2026-01-10","2026-01-10","pct wk rsv lab det","quantile",0.75,2.3375
"nb",0,"2026-01-10","2026-01-10","pct wk rsv lab det","quantile",0.9,2.675
"nb",0,"2026-01-10","2026-01-10","pct wk rsv lab det","quantile",0.975,2.8875
"nb",1,"2026-01-10","2026-01-17","pct wk covid lab det","quantile",0.025,3.7
"nb",1,"2026-01-10","2026-01-17","pct wk covid lab det","quantile",0.1,5.1875
"nb",1,"2026-01-10","2026-01-17","pct wk covid lab det","quantile",0.25,6.25
"nb",1,"2026-01-10","2026-01-17","pct wk covid lab det","quantile",0.5,7.5875
"nb",1,"2026-01-10","2026-01-17","pct wk covid lab det","quantile",0.75,8.925
"nb",1,"2026-01-10","2026-01-17","pct wk covid lab det","quantile",0.9,10.0375
"nb",1,"2026-01-10","2026-01-17","pct wk covid lab det","quantile",0.975,11.575
"nb",1,"2026-01-10","2026-01-17","pct wk flu lab det","quantile",0.025,10.5
"nb",1,"2026-01-10","2026-01-17","pct wk flu lab det","quantile",0.1,15.1
"nb",1,"2026-01-10","2026-01-17","pct wk flu lab det","quantile",0.25,18.45
"nb",1,"2026-01-10","2026-01-17","pct wk flu lab det","quantile",0.5,23.375
"nb",1,"2026-01-10","2026-01-17","pct wk flu lab det","quantile",0.75,27.925
"nb",1,"2026-01-10","2026-01-17","pct wk flu lab det","quantile",0.9,31.6
"nb",1,"2026-01-10","2026-01-17","pct wk flu lab det","quantile",0.975,40.8
"nb",1,"2026-01-10","2026-01-17","pct wk rsv lab det","quantile",0.025,0.375
"nb",1,"2026-01-10","2026-01-17","pct wk rsv lab det","quantile",0.1,0.7
"nb",1,"2026-01-10","2026-01-17","pct wk rsv lab det","quantile",0.25,1.125
"nb",1,"2026-01-10","2026-01-17","pct wk rsv lab det","quantile",0.5,1.85
"nb",1,"2026-01-10","2026-01-17","pct wk rsv lab det","quantile",0.75,2.325
"nb",1,"2026-01-10","2026-01-17","pct wk rsv lab det","quantile",0.9,3.025
"nb",1,"2026-01-10","2026-01-17","pct wk rsv lab det","quantile",0.975,4.1
"nb",2,"2026-01-10","2026-01-24","pct wk covid lab det","quantile",0.025,3.3
"nb",2,"2026-01-10","2026-01-24","pct wk covid lab det","quantile",0.1,4.925
"nb",2,"2026-01-10","2026-01-24","pct wk covid lab det","quantile",0.25,6.125
"nb",2,"2026-01-10","2026-01-24","pct wk covid lab det","quantile",0.5,7.45
"nb",2,"2026-01-10","2026-01-24","pct wk covid lab det","quantile",0.75,8.9125
"nb",2,"2026-01-10","2026-01-24","pct wk covid lab det","quantile",0.9,10.1375
"nb",2,"2026-01-10","2026-01-24","pct wk covid lab det","quantile",0.975,11.9625
"nb",2,"2026-01-10","2026-01-24","pct wk flu lab det","quantile",0.025,6.125
"nb",2,"2026-01-10","2026-01-24","pct wk flu lab det","quantile",0.1,12.375
"nb",2,"2026-01-10","2026-01-24","pct wk flu lab det","quantile",0.25,16.775
"nb",2,"2026-01-10","2026-01-24","pct wk flu lab det","quantile",0.5,22.025
"nb",2,"2026-01-10","2026-01-24","pct wk flu lab det","quantile",0.75,27.65
"nb",2,"2026-01-10","2026-01-24","pct wk flu lab det","quantile",0.9,34.175
"nb",2,"2026-01-10","2026-01-24","pct wk flu lab det","quantile",0.975,42.075
"nb",2,"2026-01-10","2026-01-24","pct wk rsv lab det","quantile",0.025,0.4875
"nb",2,"2026-01-10","2026-01-24","pct wk rsv lab det","quantile",0.1,0.575
"nb",2,"2026-01-10","2026-01-24","pct wk rsv lab det","quantile",0.25,1.15
"nb",2,"2026-01-10","2026-01-24","pct wk rsv lab det","quantile",0.5,1.875
"nb",2,"2026-01-10","2026-01-24","pct wk rsv lab det","quantile",0.75,2.5875
"nb",2,"2026-01-10","2026-01-24","pct wk rsv lab det","quantile",0.9,3.3125
"nb",2,"2026-01-10","2026-01-24","pct wk rsv lab det","quantile",0.975,4.8
"nb",3,"2026-01-10","2026-01-31","pct wk covid lab det","quantile",0.025,3.35
"nb",3,"2026-01-10","2026-01-31","pct wk covid lab det","quantile",0.1,4.9875
"nb",3,"2026-01-10","2026-01-31","pct wk covid lab det","quantile",0.25,6.0875
"nb",3,"2026-01-10","2026-01-31","pct wk covid lab det","quantile",0.5,7.8
"nb",3,"2026-01-10","2026-01-31","pct wk covid lab det","quantile",0.75,9.575
"nb",3,"2026-01-10","2026-01-31","pct wk covid lab det","quantile",0.9,11.0375
"nb",3,"2026-01-10","2026-01-31","pct wk covid lab det","quantile",0.975,13.0375
"nb",3,"2026-01-10","2026-01-31","pct wk flu lab det","quantile",0.025,4.125
"nb",3,"2026-01-10","2026-01-31","pct wk flu lab det","quantile",0.1,9.775
"nb",3,"2026-01-10","2026-01-31","pct wk flu lab det","quantile",0.25,14.725
"nb",3,"2026-01-10","2026-01-31","pct wk flu lab det","quantile",0.5,20.825
"nb",3,"2026-01-10","2026-01-31","pct wk flu lab det","quantile",0.75,27.25
"nb",3,"2026-01-10","2026-01-31","pct wk flu lab det","quantile",0.9,36.8
"nb",3,"2026-01-10","2026-01-31","pct wk flu lab det","quantile",0.975,43.825
"nb",3,"2026-01-10","2026-01-31","pct wk rsv lab det","quantile",0.025,0.5
"nb",3,"2026-01-10","2026-01-31","pct wk rsv lab det","quantile",0.1,0.5875
"nb",3,"2026-01-10","2026-01-31","pct wk rsv lab det","quantile",0.25,1.15
"nb",3,"2026-01-10","2026-01-31","pct wk rsv lab det","quantile",0.5,1.875
"nb",3,"2026-01-10","2026-01-31","pct wk rsv lab det","quantile",0.75,2.6
"nb",3,"2026-01-10","2026-01-31","pct wk rsv lab det","quantile",0.9,3.4625
