"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"bc",3,"2025-12-20","2026-01-10","pct wk rsv lab det","quantile",0.9,7.3875
"bc",3,"2025-12-20","2026-01-10","pct wk rsv lab det","quantile",0.975,9.8125
"ca",-1,"2025-12-20","2025-12-13","pct wk covid lab det","quantile",0.025,2.84
"ca",-1,"2025-12-20","2025-12-13","pct wk covid lab det","quantile",0.1,3.48
"ca",-1,"2025-12-20","2025-12-13","pct wk covid lab det","quantile",0.25,4.12
"ca",-1,"2025-12-20","2025-12-13","pct wk covid lab det","quantile",0.5,5
"ca",-1,"2025-12-20","2025-12-13","pct wk covid lab det","quantile",0.75,6.04
"ca",-1,"2025-12-20","2025-12-13","pct wk covid lab det","quantile",0.9,6.64
"ca",-1,"2025-12-20","2025-12-13","pct wk covid lab det","quantile",0.975,7.52
"ca",-1,"2025-12-20","2025-12-13","pct wk flu lab det","quantile",0.025,13.4
"ca",-1,"2025-12-20","2025-12-13","pct wk flu lab det","quantile",0.1,15.8
"ca",-1,"2025-12-20","2025-12-13","pct wk flu lab det","quantile",0.25,19.12
"ca",-1,"2025-12-20","2025-12-13","pct wk flu lab det","quantile",0.5,25.32
"ca",-1,"2025-12-20","2025-12-13","pct wk flu lab det","quantile",0.75,30.36
"ca",-1,"2025-12-20","2025-12-13","pct wk flu lab det","quantile",0.9,34.32
"ca",-1,"2025-12-20","2025-12-13","pct wk flu lab det","quantile",0.975,37.8
"ca",-1,"2025-12-20","2025-12-13","pct wk rsv lab det","quantile",0.025,1.16
"ca",-1,"2025-12-20","2025-12-13","pct wk rsv lab det","quantile",0.1,1.36
"ca",-1,"2025-12-20","2025-12-13","pct wk rsv lab det","quantile",0.25,1.76
"ca",-1,"2025-12-20","2025-12-13","pct wk rsv lab det","quantile",0.5,2.16
"ca",-1,"2025-12-20","2025-12-13","pct wk rsv lab det","quantile",0.75,2.56
"ca",-1,"2025-12-20","2025-12-13","pct wk rsv lab det","quantile",0.9,2.96
"ca",-1,"2025-12-20","2025-12-13","pct wk rsv lab det","quantile",0.975,2.96
"ca",0,"2025-12-20","2025-12-20","pct wk covid lab det","quantile",0.025,3.6125
"ca",0,"2025-12-20","2025-12-20","pct wk covid lab det","quantile",0.1,3.8625
"ca",0,"2025-12-20","2025-12-20","pct wk covid lab det","quantile",0.25,4.2375
"ca",0,"2025-12-20","2025-12-20","pct wk covid lab det","quantile",0.5,5.0875
"ca",0,"2025-12-20","2025-12-20","pct wk covid lab det","quantile",0.75,5.4625
"ca",0,"2025-12-20","2025-12-20","pct wk covid lab det","quantile",0.9,6.0875
"ca",0,"2025-12-20","2025-12-20","pct wk covid lab det","quantile",0.975,9.1125
"ca",0,"2025-12-20","2025-12-20","pct wk flu lab det","quantile",0.025,22.95
"ca",0,"2025-12-20","2025-12-20","pct wk flu lab det","quantile",0.1,24.8
"ca",0,"2025-12-20","2025-12-20","pct wk flu lab det","quantile",0.25,27
"ca",0,"2025-12-20","2025-12-20","pct wk flu lab det","quantile",0.5,31.35
"ca",0,"2025-12-20","2025-12-20","pct wk flu lab det","quantile",0.75,34.375
"ca",0,"2025-12-20","2025-12-20","pct wk flu lab det","quantile",0.9,36.625
"ca",0,"2025-12-20","2025-12-20","pct wk flu lab det","quantile",0.975,38.375
"ca",0,"2025-12-20","2025-12-20","pct wk rsv lab det","quantile",0.025,1.55
"ca",0,"2025-12-20","2025-12-20","pct wk rsv lab det","quantile",0.1,1.725
"ca",0,"2025-12-20","2025-12-20","pct wk rsv lab det","quantile",0.25,2.0375
"ca",0,"2025-12-20","2025-12-20","pct wk rsv lab det","quantile",0.5,2.3125
"ca",0,"2025-12-20","2025-12-20","pct wk rsv lab det","quantile",0.75,2.9875
"ca",0,"2025-12-20","2025-12-20","pct wk rsv lab det","quantile",0.9,3.1625
"ca",0,"2025-12-20","2025-12-20","pct wk rsv lab det","quantile",0.975,3.4625
"ca",1,"2025-12-20","2025-12-27","pct wk covid lab det","quantile",0.025,2.125
"ca",1,"2025-12-20","2025-12-27","pct wk covid lab det","quantile",0.1,2.9875
"ca",1,"2025-12-20","2025-12-27","pct wk covid lab det","quantile",0.25,4
"ca",1,"2025-12-20","2025-12-27","pct wk covid lab det","quantile",0.5,5.1125
"ca",1,"2025-12-20","2025-12-27","pct wk covid lab det","quantile",0.75,6.125
"ca",1,"2025-12-20","2025-12-27","pct wk covid lab det","quantile",0.9,7.25
"ca",1,"2025-12-20","2025-12-27","pct wk covid lab det","quantile",0.975,11.1125
"ca",1,"2025-12-20","2025-12-27","pct wk flu lab det","quantile",0.025,24.825
"ca",1,"2025-12-20","2025-12-27","pct wk flu lab det","quantile",0.1,28.25
"ca",1,"2025-12-20","2025-12-27","pct wk flu lab det","quantile",0.25,30.125
"ca",1,"2025-12-20","2025-12-27","pct wk flu lab det","quantile",0.5,33.375
"ca",1,"2025-12-20","2025-12-27","pct wk flu lab det","quantile",0.75,36.75
"ca",1,"2025-12-20","2025-12-27","pct wk flu lab det","quantile",0.9,40.125
"ca",1,"2025-12-20","2025-12-27","pct wk flu lab det","quantile",0.975,43.75
"ca",1,"2025-12-20","2025-12-27","pct wk rsv lab det","quantile",0.025,0.9125
"ca",1,"2025-12-20","2025-12-27","pct wk rsv lab det","quantile",0.1,1.4875
"ca",1,"2025-12-20","2025-12-27","pct wk rsv lab det","quantile",0.25,2.0375
"ca",1,"2025-12-20","2025-12-27","pct wk rsv lab det","quantile",0.5,2.6125
"ca",1,"2025-12-20","2025-12-27","pct wk rsv lab det","quantile",0.75,3.1875
"ca",1,"2025-12-20","2025-12-27","pct wk rsv lab det","quantile",0.9,3.8875
"ca",1,"2025-12-20","2025-12-27","pct wk rsv lab det","quantile",0.975,5.7125
"ca",2,"2025-12-20","2026-01-03","pct wk covid lab det","quantile",0.025,1.925
"ca",2,"2025-12-20","2026-01-03","pct wk covid lab det","quantile",0.1,2.7875
"ca",2,"2025-12-20","2026-01-03","pct wk covid lab det","quantile",0.25,3.675
"ca",2,"2025-12-20","2026-01-03","pct wk covid lab det","quantile",0.5,5.0375
"ca",2,"2025-12-20","2026-01-03","pct wk covid lab det","quantile",0.75,6.2125
"ca",2,"2025-12-20","2026-01-03","pct wk covid lab det","quantile",0.9,7.575
"ca",2,"2025-12-20","2026-01-03","pct wk covid lab det","quantile",0.975,11.375
"ca",2,"2025-12-20","2026-01-03","pct wk flu lab det","quantile",0.025,26.5
"ca",2,"2025-12-20","2026-01-03","pct wk flu lab det","quantile",0.1,29.875
"ca",2,"2025-12-20","2026-01-03","pct wk flu lab det","quantile",0.25,32.25
"ca",2,"2025-12-20","2026-01-03","pct wk flu lab det","quantile",0.5,35.375
"ca",2,"2025-12-20","2026-01-03","pct wk flu lab det","quantile",0.75,39.25
"ca",2,"2025-12-20","2026-01-03","pct wk flu lab det","quantile",0.9,42.875
"ca",2,"2025-12-20","2026-01-03","pct wk flu lab det","quantile",0.975,47.625
"ca",2,"2025-12-20","2026-01-03","pct wk rsv lab det","quantile",0.025,0.9
"ca",2,"2025-12-20","2026-01-03","pct wk rsv lab det","quantile",0.1,1.3625
"ca",2,"2025-12-20","2026-01-03","pct wk rsv lab det","quantile",0.25,2.175
"ca",2,"2025-12-20","2026-01-03","pct wk rsv lab det","quantile",0.5,2.775
"ca",2,"2025-12-20","2026-01-03","pct wk rsv lab det","quantile",0.75,3.5125
"ca",2,"2025-12-20","2026-01-03","pct wk rsv lab det","quantile",0.9,4.475
"ca",2,"2025-12-20","2026-01-03","pct wk rsv lab det","quantile",0.975,6.5625
"ca",3,"2025-12-20","2026-01-10","pct wk covid lab det","quantile",0.025,1.7
"ca",3,"2025-12-20","2026-01-10","pct wk covid lab det","quantile",0.1,2.4375
"ca",3,"2025-12-20","2026-01-10","pct wk covid lab det","quantile",0.25,3.575
"ca",3,"2025-12-20","2026-01-10","pct wk covid lab det","quantile",0.5,4.9625
"ca",3,"2025-12-20","2026-01-10","pct wk covid lab det","quantile",0.75,6.1
"ca",3,"2025-12-20","2026-01-10","pct wk covid lab det","quantile",0.9,7.5
"ca",3,"2025-12-20","2026-01-10","pct wk covid lab det","quantile",0.975,11.5625
"ca",3,"2025-12-20","2026-01-10","pct wk flu lab det","quantile",0.025,26.75
"ca",3,"2025-12-20","2026-01-10","pct wk flu lab det","quantile",0.1,30.625
"ca",3,"2025-12-20","2026-01-10","pct wk flu lab det","quantile",0.25,32.875
"ca",3,"2025-12-20","2026-01-10","pct wk flu lab det","quantile",0.5,35.625
"ca",3,"2025-12-20","2026-01-10","pct wk flu lab det","quantile",0.75,39.25
"ca",3,"2025-12-20","2026-01-10","pct wk flu lab det","quantile",0.9,43.75
"ca",3,"2025-12-20","2026-01-10","pct wk flu lab det","quantile",0.975,48
"ca",3,"2025-12-20","2026-01-10","pct wk rsv lab det","quantile",0.025,1
"ca",3,"2025-12-20","2026-01-10","pct wk rsv lab det","quantile",0.1,1.525
"ca",3,"2025-12-20","2026-01-10","pct wk rsv lab det","quantile",0.25,2.2375
"ca",3,"2025-12-20","2026-01-10","pct wk rsv lab det","quantile",0.5,3
"ca",3,"2025-12-20","2026-01-10","pct wk rsv lab det","quantile",0.75,3.9125
"ca",3,"2025-12-20","2026-01-10","pct wk rsv lab det","quantile",0.9,4.7875
"ca",3,"2025-12-20","2026-01-10","pct wk rsv lab det","quantile",0.975,7.3
"mb",-1,"2025-12-20","2025-12-13","pct wk covid lab det","quantile",0.025,1.2
"mb",-1,"2025-12-20","2025-12-13","pct wk covid lab det","quantile",0.1,1.32
"mb",-1,"2025-12-20","2025-12-13","pct wk covid lab det","quantile",0.25,2.4
"mb",-1,"2025-12-20","2025-12-13","pct wk covid lab det","quantile",0.5,3.72
"mb",-1,"2025-12-20","2025-12-13","pct wk covid lab det","quantile",0.75,4.84
"mb",-1,"2025-12-20","2025-12-13","pct wk covid lab det","quantile",0.9,6.08
"mb",-1,"2025-12-20","2025-12-13","pct wk covid lab det","quantile",0.975,6.92
"mb",-1,"2025-12-20","2025-12-13","pct wk flu lab det","quantile",0.025,9.82
"mb",-1,"2025-12-20","2025-12-13","pct wk flu lab det","quantile",0.1,11.78
"mb",-1,"2025-12-20","2025-12-13","pct wk flu lab det","quantile",0.25,14.94
"mb",-1,"2025-12-20","2025-12-13","pct wk flu lab det","quantile",0.5,19.14
"mb",-1,"2025-12-20","2025-12-13","pct wk flu lab det","quantile",0.75,23.34
"mb",-1,"2025-12-20","2025-12-13","pct wk flu lab det","quantile",0.9,26.26
"mb",-1,"2025-12-20","2025-12-13","pct wk flu lab det","quantile",0.975,28.82
"mb",-1,"2025-12-20","2025-12-13","pct wk rsv lab det","quantile",0.025,0.333333333333333
"mb",-1,"2025-12-20","2025-12-13","pct wk rsv lab det","quantile",0.1,0.333333333333333
"mb",-1,"2025-12-20","2025-12-13","pct wk rsv lab det","quantile",0.25,0.333333333333333
"mb",-1,"2025-12-20","2025-12-13","pct wk rsv lab det","quantile",0.5,0.333333333333333
"mb",-1,"2025-12-20","2025-12-13","pct wk rsv lab det","quantile",0.75,0.666666666666667
"mb",-1,"2025-12-20","2025-12-13","pct wk rsv lab det","quantile",0.9,0.666666666666667
"mb",-1,"2025-12-20","2025-12-13","pct wk rsv lab det","quantile",0.975,1
"mb",0,"2025-12-20","2025-12-20","pct wk covid lab det","quantile",0.025,1.625
"mb",0,"2025-12-20","2025-12-20","pct wk covid lab det","quantile",0.1,2.075
"mb",0,"2025-12-20","2025-12-20","pct wk covid lab det","quantile",0.25,2.475
"mb",0,"2025-12-20","2025-12-20","pct wk covid lab det","quantile",0.5,3.5125
"mb",0,"2025-12-20","2025-12-20","pct wk covid lab det","quantile",0.75,4.1625
"mb",0,"2025-12-20","2025-12-20","pct wk covid lab det","quantile",0.9,4.5375
"mb",0,"2025-12-20","2025-12-20","pct wk covid lab det","quantile",0.975,5.1125
"mb",0,"2025-12-20","2025-12-20","pct wk flu lab det","quantile",0.025,15.625
"mb",0,"2025-12-20","2025-12-20","pct wk flu lab det","quantile",0.1,17.05
"mb",0,"2025-12-20","2025-12-20","pct wk flu lab det","quantile",0.25,18.85
"mb",0,"2025-12-20","2025-12-20","pct wk flu lab det","quantile",0.5,22.1625
"mb",0,"2025-12-20","2025-12-20","pct wk flu lab det","quantile",0.75,24.9625
"mb",0,"2025-12-20","2025-12-20","pct wk flu lab det","quantile",0.9,26.95
"mb",0,"2025-12-20","2025-12-20","pct wk flu lab det","quantile",0.975,29.475
"mb",0,"2025-12-20","2025-12-20","pct wk rsv lab det","quantile",0.025,0.166666666666667
"mb",0,"2025-12-20","2025-12-20","pct wk rsv lab det","quantile",0.1,0.166666666666667
"mb",0,"2025-12-20","2025-12-20","pct wk rsv lab det","quantile",0.25,0.166666666666667
"mb",0,"2025-12-20","2025-12-20","pct wk rsv lab det","quantile",0.5,0.166666666666667
"mb",0,"2025-12-20","2025-12-20","pct wk rsv lab det","quantile",0.75,0.833333333333333
"mb",0,"2025-12-20","2025-12-20","pct wk rsv lab det","quantile",0.9,1
"mb",0,"2025-12-20","2025-12-20","pct wk rsv lab det","quantile",0.975,1
"mb",1,"2025-12-20","2025-12-27","pct wk covid lab det","quantile",0.025,0.5
"mb",1,"2025-12-20","2025-12-27","pct wk covid lab det","quantile",0.1,1.45
"mb",1,"2025-12-20","2025-12-27","pct wk covid lab det","quantile",0.25,2.1125
"mb",1,"2025-12-20","2025-12-27","pct wk covid lab det","quantile",0.5,3.5375
"mb",1,"2025-12-20","2025-12-27","pct wk covid lab det","quantile",0.75,4.6
"mb",1,"2025-12-20","2025-12-27","pct wk covid lab det","quantile",0.9,5.425
"mb",1,"2025-12-20","2025-12-27","pct wk covid lab det","quantile",0.975,7.325
"mb",1,"2025-12-20","2025-12-27","pct wk flu lab det","quantile",0.025,15.5375
"mb",1,"2025-12-20","2025-12-27","pct wk flu lab det","quantile",0.1,19.1
"mb",1,"2025-12-20","2025-12-27","pct wk flu lab det","quantile",0.25,21.6875
"mb",1,"2025-12-20","2025-12-27","pct wk flu lab det","quantile",0.5,25.375
"mb",1,"2025-12-20","2025-12-27","pct wk flu lab det","quantile",0.75,28.975
"mb",1,"2025-12-20","2025-12-27","pct wk flu lab det","quantile",0.9,32.35
"mb",1,"2025-12-20","2025-12-27","pct wk flu lab det","quantile",0.975,36.7
"mb",1,"2025-12-20","2025-12-27","pct wk rsv lab det","quantile",0.025,0.166666666666667
"mb",1,"2025-12-20","2025-12-27","pct wk rsv lab det","quantile",0.1,0.166666666666667
"mb",1,"2025-12-20","2025-12-27","pct wk rsv lab det","quantile",0.25,0.166666666666667
"mb",1,"2025-12-20","2025-12-27","pct wk rsv lab det","quantile",0.5,0.166666666666667
"mb",1,"2025-12-20","2025-12-27","pct wk rsv lab det","quantile",0.75,0.833333333333333
"mb",1,"2025-12-20","2025-12-27","pct wk rsv lab det","quantile",0.9,1.33333333333333
"mb",1,"2025-12-20","2025-12-27","pct wk rsv lab det","quantile",0.975,2.66666666666667
"mb",2,"2025-12-20","2026-01-03","pct wk covid lab det","quantile",0.025,0.375
"mb",2,"2025-12-20","2026-01-03","pct wk covid lab det","quantile",0.1,1.075
"mb",2,"2025-12-20","2026-01-03","pct wk covid lab det","quantile",0.25,2.2
"mb",2,"2025-12-20","2026-01-03","pct wk covid lab det","quantile",0.5,3.3875
"mb",2,"2025-12-20","2026-01-03","pct wk covid lab det","quantile",0.75,4.7625
"mb",2,"2025-12-20","2026-01-03","pct wk covid lab det","quantile",0.9,5.6875
"mb",2,"2025-12-20","2026-01-03","pct wk covid lab det","quantile",0.975,7.5875
"mb",2,"2025-12-20","2026-01-03","pct wk flu lab det","quantile",0.025,15.5
"mb",2,"2025-12-20","2026-01-03","pct wk flu lab det","quantile",0.1,20.2125
"mb",2,"2025-12-20","2026-01-03","pct wk flu lab det","quantile",0.25,23.575
"mb",2,"2025-12-20","2026-01-03","pct wk flu lab det","quantile",0.5,27.6
"mb",2,"2025-12-20","2026-01-03","pct wk flu lab det","quantile",0.75,32.075
"mb",2,"2025-12-20","2026-01-03","pct wk flu lab det","quantile",0.9,36.175
"mb",2,"2025-12-20","2026-01-03","pct wk flu lab det","quantile",0.975,42.3875
"mb",2,"2025-12-20","2026-01-03","pct wk rsv lab det","quantile",0.025,0
"mb",2,"2025-12-20","2026-01-03","pct wk rsv lab det","quantile",0.1,0
"mb",2,"2025-12-20","2026-01-03","pct wk rsv lab det","quantile",0.25,0.166666666666667
"mb",2,"2025-12-20","2026-01-03","pct wk rsv lab det","quantile",0.5,0.333333333333333
"mb",2,"2025-12-20","2026-01-03","pct wk rsv lab det","quantile",0.75,1
"mb",2,"2025-12-20","2026-01-03","pct wk rsv lab det","quantile",0.9,1.66666666666667
"mb",2,"2025-12-20","2026-01-03","pct wk rsv lab det","quantile",0.975,3
"mb",3,"2025-12-20","2026-01-10","pct wk covid lab det","quantile",0.025,0.25
"mb",3,"2025-12-20","2026-01-10","pct wk covid lab det","quantile",0.1,1.0875
"mb",3,"2025-12-20","2026-01-10","pct wk covid lab det","quantile",0.25,1.9875
"mb",3,"2025-12-20","2026-01-10","pct wk covid lab det","quantile",0.5,3.3625
"mb",3,"2025-12-20","2026-01-10","pct wk covid lab det","quantile",0.75,4.7
"mb",3,"2025-12-20","2026-01-10","pct wk covid lab det","quantile",0.9,5.75
"mb",3,"2025-12-20","2026-01-10","pct wk covid lab det","quantile",0.975,7.5875
"mb",3,"2025-12-20","2026-01-10","pct wk flu lab det","quantile",0.025,16.475
"mb",3,"2025-12-20","2026-01-10","pct wk flu lab det","quantile",0.1,22.3875
"mb",3,"2025-12-20","2026-01-10","pct wk flu lab det","quantile",0.25,26.4625
"mb",3,"2025-12-20","2026-01-10","pct wk flu lab det","quantile",0.5,31.125
"mb",3,"2025-12-20","2026-01-10","pct wk flu lab det","quantile",0.75,35.65
"mb",3,"2025-12-20","2026-01-10","pct wk flu lab det","quantile",0.9,39.525
"mb",3,"2025-12-20","2026-01-10","pct wk flu lab det","quantile",0.975,44.15
"mb",3,"2025-12-20","2026-01-10","pct wk rsv lab det","quantile",0.025,0
"mb",3,"2025-12-20","2026-01-10","pct wk rsv lab det","quantile",0.1,0
"mb",3,"2025-12-20","2026-01-10","pct wk rsv lab det","quantile",0.25,0.166666666666667
"mb",3,"2025-12-20","2026-01-10","pct wk rsv lab det","quantile",0.5,0.333333333333333
"mb",3,"2025-12-20","2026-01-10","pct wk rsv lab det","quantile",0.75,1
"mb",3,"2025-12-20","2026-01-10","pct wk rsv lab det","quantile",0.9,1.83333333333333
"mb",3,"2025-12-20","2026-01-10","pct wk rsv lab det","quantile",0.975,3.83333333333333
"nb",-1,"2025-12-20","2025-12-13","pct wk covid lab det","quantile",0.025,3.6
"nb",-1,"2025-12-20","2025-12-13","pct wk covid lab det","quantile",0.1,4.2
"nb",-1,"2025-12-20","2025-12-13","pct wk covid lab det","quantile",0.25,5.12
"nb",-1,"2025-12-20","2025-12-13","pct wk covid lab det","quantile",0.5,6.48
"nb",-1,"2025-12-20","2025-12-13","pct wk covid lab det","quantile",0.75,7.92
"nb",-1,"2025-12-20","2025-12-13","pct wk covid lab det","quantile",0.9,8.84
"nb",-1,"2025-12-20","2025-12-13","pct wk covid lab det","quantile",0.975,9.76
"nb",-1,"2025-12-20","2025-12-13","pct wk flu lab det","quantile",0.025,16.14
"nb",-1,"2025-12-20","2025-12-13","pct wk flu lab det","quantile",0.1,18.72
"nb",-1,"2025-12-20","2025-12-13","pct wk flu lab det","quantile",0.25,22.56
"nb",-1,"2025-12-20","2025-12-13","pct wk flu lab det","quantile",0.5,28.38
"nb",-1,"2025-12-20","2025-12-13","pct wk flu lab det","quantile",0.75,33.98
"nb",-1,"2025-12-20","2025-12-13","pct wk flu lab det","quantile",0.9,37.84
"nb",-1,"2025-12-20","2025-12-13","pct wk flu lab det","quantile",0.975,41.84
"nb",-1,"2025-12-20","2025-12-13","pct wk rsv lab det","quantile",0.025,0.32
"nb",-1,"2025-12-20","2025-12-13","pct wk rsv lab det","quantile",0.1,0.72
"nb",-1,"2025-12-20","2025-12-13","pct wk rsv lab det","quantile",0.25,0.92
"nb",-1,"2025-12-20","2025-12-13","pct wk rsv lab det","quantile",0.5,1.56
"nb",-1,"2025-12-20","2025-12-13","pct wk rsv lab det","quantile",0.75,2.34
"nb",-1,"2025-12-20","2025-12-13","pct wk rsv lab det","quantile",0.9,2.74
"nb",-1,"2025-12-20","2025-12-13","pct wk rsv lab det","quantile",0.975,3.14
"nb",0,"2025-12-20","2025-12-20","pct wk covid lab det","quantile",0.025,4.15
"nb",0,"2025-12-20","2025-12-20","pct wk covid lab det","quantile",0.1,4.45
"nb",0,"2025-12-20","2025-12-20","pct wk covid lab det","quantile",0.25,4.975
"nb",0,"2025-12-20","2025-12-20","pct wk covid lab det","quantile",0.5,6.175
"nb",0,"2025-12-20","2025-12-20","pct wk covid lab det","quantile",0.75,6.95
"nb",0,"2025-12-20","2025-12-20","pct wk covid lab det","quantile",0.9,7.5
"nb",0,"2025-12-20","2025-12-20","pct wk covid lab det","quantile",0.975,10.925
"nb",0,"2025-12-20","2025-12-20","pct wk flu lab det","quantile",0.025,24.375
"nb",0,"2025-12-20","2025-12-20","pct wk flu lab det","quantile",0.1,27.325
"nb",0,"2025-12-20","2025-12-20","pct wk flu lab det","quantile",0.25,30.2125
"nb",0,"2025-12-20","2025-12-20","pct wk flu lab det","quantile",0.5,35.175
"nb",0,"2025-12-20","2025-12-20","pct wk flu lab det","quantile",0.75,39.3125
"nb",0,"2025-12-20","2025-12-20","pct wk flu lab det","quantile",0.9,41.8875
"nb",0,"2025-12-20","2025-12-20","pct wk flu lab det","quantile",0.975,44.3875
"nb",0,"2025-12-20","2025-12-20","pct wk rsv lab det","quantile",0.025,0.7375
"nb",0,"2025-12-20","2025-12-20","pct wk rsv lab det","quantile",0.1,0.8875
"nb",0,"2025-12-20","2025-12-20","pct wk rsv lab det","quantile",0.25,1.1
"nb",0,"2025-12-20","2025-12-20","pct wk rsv lab det","quantile",0.5,1.8625
"nb",0,"2025-12-20","2025-12-20","pct wk rsv lab det","quantile",0.75,2.25
"nb",0,"2025-12-20","2025-12-20","pct wk rsv lab det","quantile",0.9,2.625
"nb",0,"2025-12-20","2025-12-20","pct wk rsv lab det","quantile",0.975,3.0375
"nb",1,"2025-12-20","2025-12-27","pct wk covid lab det","quantile",0.025,2.25
"nb",1,"2025-12-20","2025-12-27","pct wk covid lab det","quantile",0.1,3.675
"nb",1,"2025-12-20","2025-12-27","pct wk covid lab det","quantile",0.25,4.55
"nb",1,"2025-12-20","2025-12-27","pct wk covid lab det","quantile",0.5,6.1
"nb",1,"2025-12-20","2025-12-27","pct wk covid lab det","quantile",0.75,7.3
"nb",1,"2025-12-20","2025-12-27","pct wk covid lab det","quantile",0.9,8.35
"nb",1,"2025-12-20","2025-12-27","pct wk covid lab det","quantile",0.975,12.575
"nb",1,"2025-12-20","2025-12-27","pct wk flu lab det","quantile",0.025,22.8
"nb",1,"2025-12-20","2025-12-27","pct wk flu lab det","quantile",0.1,28.25
"nb",1,"2025-12-20","2025-12-27","pct wk flu lab det","quantile",0.25,32.275
"nb",1,"2025-12-20","2025-12-27","pct wk flu lab det","quantile",0.5,35.775
"nb",1,"2025-12-20","2025-12-27","pct wk flu lab det","quantile",0.75,39.15
"nb",1,"2025-12-20","2025-12-27","pct wk flu lab det","quantile",0.9,42.65
"nb",1,"2025-12-20","2025-12-27","pct wk flu lab det","quantile",0.975,47.15
"nb",1,"2025-12-20","2025-12-27","pct wk rsv lab det","quantile",0.025,0.5125
"nb",1,"2025-12-20","2025-12-27","pct wk rsv lab det","quantile",0.1,0.8625
"nb",1,"2025-12-20","2025-12-27","pct wk rsv lab det","quantile",0.25,1.35
"nb",1,"2025-12-20","2025-12-27","pct wk rsv lab det","quantile",0.5,2.1
"nb",1,"2025-12-20","2025-12-27","pct wk rsv lab det","quantile",0.75,2.7375
"nb",1,"2025-12-20","2025-12-27","pct wk rsv lab det","quantile",0.9,3.4875
"nb",1,"2025-12-20","2025-12-27","pct wk rsv lab det","quantile",0.975,4.625
"nb",2,"2025-12-20","2026-01-03","pct wk covid lab det","quantile",0.025,1.825
"nb",2,"2025-12-20","2026-01-03","pct wk covid lab det","quantile",0.1,3.225
"nb",2,"2025-12-20","2026-01-03","pct wk covid lab det","quantile",0.25,4.375
"nb",2,"2025-12-20","2026-01-03","pct wk covid lab det","quantile",0.5,5.675
"nb",2,"2025-12-20","2026-01-03","pct wk covid lab det","quantile",0.75,7.125
"nb",2,"2025-12-20","2026-01-03","pct wk covid lab det","quantile",0.9,8.3
"nb",2,"2025-12-20","2026-01-03","pct wk covid lab det","quantile",0.975,12.65
"nb",2,"2025-12-20","2026-01-03","pct wk flu lab det","quantile",0.025,23.525
"nb",2,"2025-12-20","2026-01-03","pct wk flu lab det","quantile",0.1,29.9
"nb",2,"2025-12-20","2026-01-03","pct wk flu lab det","quantile",0.25,32.65
"nb",2,"2025-12-20","2026-01-03","pct wk flu lab det","quantile",0.5,36.775
"nb",2,"2025-12-20","2026-01-03","pct wk flu lab det","quantile",0.75,40.9
"nb",2,"2025-12-20","2026-01-03","pct wk flu lab det","quantile",0.9,45.525
"nb",2,"2025-12-20","2026-01-03","pct wk flu lab det","quantile",0.975,51.15
"nb",2,"2025-12-20","2026-01-03","pct wk rsv lab det","quantile",0.025,0.5875
"nb",2,"2025-12-20","2026-01-03","pct wk rsv lab det","quantile",0.1,0.925
"nb",2,"2025-12-20","2026-01-03","pct wk rsv lab det","quantile",0.25,1.5625
"nb",2,"2025-12-20","2026-01-03","pct wk rsv lab det","quantile",0.5,2.05
"nb",2,"2025-12-20","2026-01-03","pct wk rsv lab det","quantile",0.75,3.0875
"nb",2,"2025-12-20","2026-01-03","pct wk rsv lab det","quantile",0.9,3.6
"nb",2,"2025-12-20","2026-01-03","pct wk rsv lab det","quantile",0.975,5.2625
"nb",3,"2025-12-20","2026-01-10","pct wk covid lab det","quantile",0.025,1.55
"nb",3,"2025-12-20","2026-01-10","pct wk covid lab det","quantile",0.1,2.925
"nb",3,"2025-12-20","2026-01-10","pct wk covid lab det","quantile",0.25,4.05
"nb",3,"2025-12-20","2026-01-10","pct wk covid lab det","quantile",0.5,5.6
"nb",3,"2025-12-20","2026-01-10","pct wk covid lab det","quantile",0.75,7.275
"nb",3,"2025-12-20","2026-01-10","pct wk covid lab det","quantile",0.9,8.6
"nb",3,"2025-12-20","2026-01-10","pct wk covid lab det","quantile",0.975,12.875
"nb",3,"2025-12-20","2026-01-10","pct wk flu lab det","quantile",0.025,24.025
"nb",3,"2025-12-20","2026-01-10","pct wk flu lab det","quantile",0.1,29.4
"nb",3,"2025-12-20","2026-01-10","pct wk flu lab det","quantile",0.25,32.65
"nb",3,"2025-12-20","2026-01-10","pct wk flu lab det","quantile",0.5,37.025
"nb",3,"2025-12-20","2026-01-10","pct wk flu lab det","quantile",0.75,41.4
"nb",3,"2025-12-20","2026-01-10","pct wk flu lab det","quantile",0.9,47.025
"nb",3,"2025-12-20","2026-01-10","pct wk flu lab det","quantile",0.975,52.275
"nb",3,"2025-12-20","2026-01-10","pct wk rsv lab det","quantile",0.025,0.7
"nb",3,"2025-12-20","2026-01-10","pct wk rsv lab det","quantile",0.1,1.05
"nb",3,"2025-12-20","2026-01-10","pct wk rsv lab det","quantile",0.25,1.55
"nb",3,"2025-12-20","2026-01-10","pct wk rsv lab det","quantile",0.5,2.3125
"nb",3,"2025-12-20","2026-01-10","pct wk rsv lab det","quantile",0.75,3.2375
"nb",3,"2025-12-20","2026-01-10","pct wk rsv lab det","quantile",0.9,4.15
"nb",3,"2025-12-20","2026-01-10","pct wk rsv lab det","quantile",0.975,6.1375
